variable,x,y
BIOCLIM_1,-84.3,0.0
BIOCLIM_1,-83.66879999999999,0.0
BIOCLIM_1,-83.0376,0.0
BIOCLIM_1,-82.40639999999999,0.0
BIOCLIM_1,-81.7752,0.0
BIOCLIM_1,-81.14399999999999,0.0
BIOCLIM_1,-80.5128,0.0
BIOCLIM_1,-79.88159999999999,0.0
BIOCLIM_1,-79.2504,0.0
BIOCLIM_1,-78.61919999999999,0.0
BIOCLIM_1,-77.988,0.0
BIOCLIM_1,-77.35679999999999,0.0
BIOCLIM_1,-76.7256,0.0
BIOCLIM_1,-76.0944,0.0
BIOCLIM_1,-75.4632,0.0
BIOCLIM_1,-74.832,0.0
BIOCLIM_1,-74.2008,0.0
BIOCLIM_1,-73.5696,0.0
BIOCLIM_1,-72.9384,0.0
BIOCLIM_1,-72.3072,0.0
BIOCLIM_1,-71.676,0.0
BIOCLIM_1,-71.0448,0.0
BIOCLIM_1,-70.4136,0.0
BIOCLIM_1,-69.7824,0.0
BIOCLIM_1,-69.15119999999999,0.0
BIOCLIM_1,-68.52,0.0
BIOCLIM_1,-67.8888,0.0
BIOCLIM_1,-67.2576,0.0
BIOCLIM_1,-66.62639999999999,0.0
BIOCLIM_1,-65.9952,0.0
BIOCLIM_1,-65.364,0.0
BIOCLIM_1,-64.7328,0.0
BIOCLIM_1,-64.10159999999999,0.0
BIOCLIM_1,-63.4704,0.0
BIOCLIM_1,-62.83919999999999,0.0
BIOCLIM_1,-62.208,0.0
BIOCLIM_1,-61.57679999999999,0.0
BIOCLIM_1,-60.9456,0.0
BIOCLIM_1,-60.31439999999999,0.0
BIOCLIM_1,-59.6832,0.0
BIOCLIM_1,-59.05199999999999,0.0
BIOCLIM_1,-58.4208,0.0
BIOCLIM_1,-57.78959999999999,0.00876554660499096
BIOCLIM_1,-57.15839999999999,0.008973975665867329
BIOCLIM_1,-56.52719999999999,0.009187337942421436
BIOCLIM_1,-55.895999999999994,0.00940574798732996
BIOCLIM_1,-55.264799999999994,0.009629324078559875
BIOCLIM_1,-54.633599999999994,0.009858191013336182
BIOCLIM_1,-54.002399999999994,0.010092467069625854
BIOCLIM_1,-53.371199999999995,0.01033228263258934
BIOCLIM_1,-52.739999999999995,0.010577765293419361
BIOCLIM_1,-52.108799999999995,0.010829050093889236
BIOCLIM_1,-51.477599999999995,0.011086270213127136
BIOCLIM_1,-50.84639999999999,0.011349563486874104
BIOCLIM_1,-50.215199999999996,0.011619075201451778
BIOCLIM_1,-49.583999999999996,0.011894946917891502
BIOCLIM_1,-48.952799999999996,0.012177328579127789
BIOCLIM_1,-48.3216,0.012466371059417725
BIOCLIM_1,-47.69039999999999,0.012762230820953846
BIOCLIM_1,-47.0592,0.013065065257251263
BIOCLIM_1,-46.428,0.013375035487115383
BIOCLIM_1,-45.79679999999999,0.013692311011254787
BIOCLIM_1,-45.1656,0.014017057605087757
BIOCLIM_1,-44.53439999999999,0.01434945035725832
BIOCLIM_1,-43.90319999999999,0.014689668081700802
BIOCLIM_1,-43.272,0.01503788772970438
BIOCLIM_1,-42.64079999999999,0.015394298359751701
BIOCLIM_1,-42.0096,0.015759088099002838
BIOCLIM_1,-41.37839999999999,0.016132453456521034
BIOCLIM_1,-40.74719999999999,0.01651458628475666
BIOCLIM_1,-40.116,0.01690569519996643
BIOCLIM_1,-39.48479999999999,0.01730598509311676
BIOCLIM_1,-38.85359999999999,0.017715666443109512
