Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.03509E-5,2.752951143,0.01803714,0.115120104,0,0.2
4.64848E-5,3.001059159,0.020750366,0.109438852,0,0.2
5.13712E-5,3.254171122,0.022906445,0.104255955,0,0.2
5.75612E-5,3.50167733,0.025630937,0.099671085,0,0.2
6.28936E-5,3.754945201,0.027971832,0.0954849,0,0.2
6.78442E-5,4.003719122,0.030140107,0.091697399,0,0.2
7.51947E-5,4.255941729,0.033350543,0.088208911,0,0.2
8.00768E-5,4.50491179,0.035477019,0.085019436,0,0.2
8.7221E-5,4.754623194,0.038580346,0.082029303,0,0.2
9.17592E-5,5.006145129,0.040546472,0.079238513,0,0.2
9.8568E-5,5.254027753,0.043488791,0.076647065,0,0.2
1.07274E-4,5.501890897,0.047237574,0.074254959,0,0.2
1.13963E-4,5.755645575,0.050108399,0.071962524,0,0.2
1.21266E-4,6.003438844,0.05323212,0.069869431,0,0.2
1.26171E-4,6.252107747,0.055324946,0.067876009,0,0.2
1.31542E-4,6.510512436,0.057610961,0.065882587,0.03030303,0.3
1.39596E-4,6.755685499,0.061028183,0.064088508,0.03030303,0.3
1.45714E-4,7.012637603,0.0636159,0.062294428,0.03030303,0.3
1.59099E-4,7.254228753,0.069252733,0.060699691,0.03030303,0.3
1.68811E-4,7.516127005,0.073321564,0.059104954,0.03030303,0.3
1.7947E-4,7.759923056,0.07776648,0.057709558,0.03030303,0.3
1.83602E-4,8.013932126,0.079483566,0.056314163,0.03030303,0.3
1.93865E-4,8.260051578,0.083735336,0.055018439,0.03030303,0.3
2.03479E-4,8.518322665,0.087700333,0.053722715,0.03030303,0.3
2.14721E-4,8.769362532,0.092315024,0.052526662,0.03030303,0.3
2.24776E-4,9.012013535,0.096422727,0.05143028,0.03030303,0.3
2.30623E-4,9.261411871,0.098802677,0.050333898,0.03030303,0.3
2.41559E-4,9.522124709,0.103237333,0.049237516,0.03030303,0.3
2.54044E-4,9.769720703,0.108273783,0.048240805,0.03030303,0.3
2.62306E-4,10.002985761,0.111590734,0.047343766,0.03030303,0.3
2.71293E-4,10.271620188,0.115185209,0.046347055,0.03030303,0.3
2.93026E-4,10.527201545,0.123816795,0.045450015,0.03030303,0.3
3.07979E-4,10.768375703,0.129706862,0.044652646,0.03030303,0.3
3.2433E-4,11.023381867,0.136102359,0.043855278,0.03030303,0.3
3.33699E-4,11.254055845,0.139745774,0.04315758,0.03030303,0.3
3.49187E-4,11.527803603,0.145734913,0.042360211,0.03030303,0.3
3.5785E-4,11.775635179,0.149066681,0.041662514,0.03030303,0.3
3.69196E-4,12.030945281,0.153410544,0.040964816,0.03030303,0.3
3.89189E-4,12.258219819,0.161011263,0.04036679,0.03030303,0.3
4.05001E-4,12.536417254,0.166974061,0.039669092,0.060606061,0.4
4.25638E-4,12.789118577,0.174692838,0.039071065,0.060606061,0.4
4.3063E-4,13.003747426,0.176549407,0.03857271,0.060606061,0.4
4.41194E-4,13.263960338,0.180463948,0.037974684,0.060606061,0.4
4.57052E-4,13.535451238,0.18630535,0.037376657,0.060606061,0.4
4.7533E-4,13.771450766,0.192986905,0.036878302,0.060606061,0.4
4.82285E-4,14.012085309,0.195514561,0.036379946,0.060606061,0.4
4.99151E-4,14.256801911,0.201611984,0.035881591,0.121212121,0.4
5.24883E-4,14.512935858,0.210825434,0.035383235,0.121212121,0.4
5.40067E-4,14.77921925,0.216212291,0.03488488,0.121212121,0.4
5.43949E-4,15.050350953,0.217583564,0.034386524,0.121212121,0.4
5.52308E-4,15.269632959,0.220528557,0.03398784,0.121212121,0.4
5.81712E-4,15.556142364,0.230798774,0.033489485,0.121212121,0.4
5.98447E-4,15.793819343,0.236583717,0.0330908,0.121212121,0.4
6.09323E-4,16.035987066,0.240319816,0.032692116,0.121212121,0.4
6.19078E-4,16.283065753,0.243655421,0.032293432,0.121212121,0.4
6.37626E-4,16.534249427,0.249957071,0.031894747,0.121212121,0.4
6.54382E-4,16.794136622,0.255604909,0.031496063,0.121212121,0.4
6.65087E-4,17.058580756,0.259190839,0.031097379,0.121212121,0.4
6.69406E-4,17.258838769,0.260632716,0.030798365,0.121212121,0.4
7.02234E-4,17.531620367,0.271500869,0.030399681,0.121212121,0.4
7.29072E-4,17.817451332,0.280267098,0.030000997,0.121212121,0.4
7.3682E-4,18.038328016,0.282777994,0.029701983,0.121212121,0.4
7.49675E-4,18.261802313,0.286925048,0.02940297,0.121212121,0.4
7.66549E-4,18.565152032,0.292331972,0.029004286,0.121212121,0.4
7.81788E-4,18.797714849,0.297180026,0.028705273,0.121212121,0.4
7.98919E-4,19.036022413,0.302590125,0.028406259,0.121212121,0.4
8.24856E-4,19.281267101,0.310702355,0.028107246,0.121212121,0.4
8.30353E-4,19.529882392,0.312409148,0.027808233,0.121212121,0.4
8.38842E-4,19.780087694,0.315037339,0.02750922,0.121212121,0.4
8.50902E-4,20.033725193,0.31875351,0.027210206,0.181818182,0.4
8.75035E-4,20.292849493,0.326129135,0.026911193,0.181818182,0.5
9.07148E-4,20.560854347,0.335820334,0.02661218,0.181818182,0.5
9.34897E-4,20.839360461,0.344082335,0.026313167,0.181818182,0.5
9.38806E-4,21.026965789,0.345237763,0.026113824,0.181818182,0.5
9.61062E-4,21.31308934,0.351778516,0.025814811,0.181818182,0.5
9.62656E-4,21.505612034,0.352244172,0.025615469,0.181818182,0.5
9.80612E-4,21.798336822,0.357469708,0.025316456,0.181818182,0.5
9.91423E-4,22.095231959,0.360595454,0.025017442,0.181818182,0.5
1.00154E-3,22.295203196,0.363507187,0.0248181,0.181818182,0.5
1.01843E-3,22.599118251,0.368338621,0.024519087,0.181818182,0.5
1.02414E-3,22.803747463,0.369963922,0.024319745,0.181818182,0.5
1.02655E-3,23.008965106,0.370647972,0.024120403,0.181818182,0.5
1.04506E-3,23.321737142,0.375879866,0.023821389,0.181818182,0.5
1.05277E-3,23.531942242,0.378048517,0.023622047,0.181818182,0.5
1.09679E-3,23.859042078,0.390274399,0.023323034,0.181818182,0.6
1.11343E-3,24.081578262,0.394834697,0.023123692,0.181818182,0.6
1.14592E-3,24.307856958,0.403638132,0.02292435,0.181818182,0.6
1.15076E-3,24.537625243,0.404939019,0.022725007,0.181818182,0.6
1.1544E-3,24.768273182,0.405915606,0.022525665,0.181818182,0.6
1.17659E-3,25.003273023,0.411832279,0.022326323,0.181818182,0.6
1.2017E-3,25.360754149,0.418457409,0.02202731,0.181818182,0.6
1.20894E-3,25.602162577,0.420354548,0.021827968,0.181818182,0.6
1.24842E-3,25.849140232,0.430585449,0.021628626,0.181818182,0.6
1.27323E-3,26.103740704,0.436922108,0.021429283,0.181818182,0.6
1.28199E-3,26.359572545,0.439141842,0.021229941,0.181818182,0.6
1.28611E-3,26.616775716,0.44018302,0.021030599,0.181818182,0.6
1.30128E-3,26.875715438,0.444002595,0.020831257,0.181818182,0.6
1.31517E-3,27.007232085,0.4474739,0.020731586,0.181818182,0.6
1.32487E-3,27.272204687,0.449885862,0.020532244,0.181818182,0.6
1.33494E-3,27.538209238,0.45238093,0.020332901,0.181818182,0.6
1.34661E-3,27.80735888,0.455254311,0.020133559,0.181818182,0.6
1.35674E-3,28.078135189,0.457738526,0.019934217,0.181818182,0.6
1.37402E-3,28.352881854,0.461950386,0.019734875,0.181818182,0.6
1.40171E-3,28.630592926,0.468627164,0.019535533,0.181818182,0.6
1.41014E-3,28.771607219,0.470645671,0.019435862,0.181818182,0.6
1.41581E-3,29.054687685,0.471996474,0.019236519,0.181818182,0.6
1.42806E-3,29.339436584,0.4749066,0.019037177,0.181818182,0.6
1.42889E-3,29.625144214,0.475102547,0.018837835,0.181818182,0.6
1.43006E-3,29.768150485,0.475380908,0.018738164,0.181818182,0.6
1.43614E-3,30.05522887,0.476817298,0.018538822,0.181818182,0.6
1.44113E-3,30.343094824,0.477993044,0.01833948,0.181818182,0.6
1.45704E-3,30.633114506,0.481726168,0.018140138,0.181818182,0.6
1.46167E-3,30.779281886,0.482808554,0.018040466,0.181818182,0.6
1.47665E-3,31.073649006,0.486290548,0.017841124,0.181818182,0.6
1.48859E-3,31.370294035,0.489050487,0.017641782,0.181818182,0.6
1.49612E-3,31.519905606,0.4907817,0.017542111,0.181818182,0.6
1.49938E-3,31.819478212,0.49153208,0.017342769,0.181818182,0.6
1.5192E-3,32.121954791,0.496056537,0.017143427,0.212121212,0.6
1.53201E-3,32.275155504,0.498959643,0.017043756,0.212121212,0.6
1.55601E-3,32.585362651,0.50435538,0.016844413,0.212121212,0.6
1.56087E-3,32.897176781,0.505440062,0.016645071,0.212121212,0.6
1.56297E-3,33.053474018,0.505909533,0.0165454,0.212121212,0.6
1.56668E-3,33.366657366,0.506736195,0.016346058,0.212121212,0.6
1.59755E-3,33.526412093,0.51355573,0.016246387,0.212121212,0.6
1.61187E-3,33.848223322,0.516688082,0.016047045,0.212121212,0.6
1.61389E-3,34.009612685,0.517129401,0.015947374,0.212121212,0.6
1.6156E-3,34.332717005,0.517500807,0.015748031,0.212121212,0.6
1.64222E-3,34.658827599,0.523259216,0.015548689,0.212121212,0.6
1.65697E-3,34.824524748,0.526421901,0.015449018,0.212121212,0.6
1.66773E-3,35.15732106,0.528715679,0.015249676,0.212121212,0.6
1.67754E-3,35.325074643,0.530794643,0.015150005,0.212121212,0.6
1.69135E-3,35.662196713,0.533709634,0.014950663,0.212121212,0.6
1.69767E-3,35.831964042,0.535037487,0.014850992,0.212121212,0.6
1.69867E-3,36.001831304,0.535247037,0.014751321,0.212121212,0.6
1.70283E-3,36.342390779,0.536117065,0.014551978,0.212121212,0.6
1.71326E-3,36.513716688,0.538294966,0.014452307,0.212121212,0.6
1.73394E-3,36.859590043,0.542582774,0.014252965,0.212121212,0.6
1.74555E-3,37.034145421,0.5449722,0.014153294,0.212121212,0.6
1.76147E-3,37.386212511,0.548227183,0.013953952,0.212121212,0.6
1.76557E-3,37.562769414,0.549061982,0.013854281,0.212121212,0.6
1.80042E-3,37.920214117,0.556095835,0.013654939,0.212121212,0.6
1.80374E-3,38.100588379,0.556760489,0.013555268,0.212121212,0.6
1.80395E-3,38.280983443,0.556802079,0.013455597,0.212121212,0.6
1.81503E-3,38.64386291,0.559011888,0.013256254,0.212121212,0.6
1.82014E-3,38.825876792,0.560026645,0.013156583,0.212121212,0.6
1.84241E-3,39.01011805,0.564425102,0.013056912,0.212121212,0.6
1.8515E-3,39.380021728,0.566207528,0.01285757,0.212121212,0.6
1.85567E-3,39.565588532,0.567021794,0.012757899,0.212121212,0.6
1.86542E-3,39.752130891,0.568922972,0.012658228,0.212121212,0.6
1.89309E-3,40.12839156,0.5742693,0.012458886,0.212121212,0.6
1.90038E-3,40.31842916,0.575666285,0.012359215,0.212121212,0.6
1.91252E-3,40.509680951,0.577984032,0.012259544,0.212121212,0.6
1.95552E-3,40.898314677,0.586090749,0.012060201,0.212121212,0.6
1.95858E-3,41.094173105,0.586663014,0.01196053,0.242424242,0.6
1.99091E-3,41.293263948,0.592646156,0.011860859,0.242424242,0.6
2.04237E-3,41.699068817,0.601993035,0.011661517,0.242424242,0.6
2.06506E-3,41.905574615,0.606045943,0.011561846,0.242424242,0.6
2.09482E-3,42.115056605,0.611299517,0.011462175,0.242424242,0.6
2.12143E-3,42.327199978,0.615938028,0.011362504,0.242424242,0.6
2.12152E-3,42.539352333,0.615953589,0.011262833,0.242424242,0.6
2.12634E-3,42.751986286,0.616786996,0.011163162,0.242424242,0.6
2.1342E-3,43.178124777,0.618144068,0.010963819,0.242424242,0.6
2.14932E-3,43.393056989,0.620739301,0.010864148,0.242424242,0.6
2.18849E-3,43.611905752,0.627380877,0.010764477,0.242424242,0.6
2.19182E-3,43.831088221,0.627941362,0.010664806,0.242424242,0.6
2.20889E-3,44.051976777,0.630793711,0.010565135,0.242424242,0.6
2.21513E-3,44.273490084,0.631832734,0.010465464,0.242424242,0.6
2.24981E-3,44.720782241,0.637547188,0.010266122,0.242424242,0.6
2.27294E-3,44.948076719,0.641309734,0.010166451,0.242424242,0.6
2.27795E-3,45.17587218,0.642119412,0.01006678,0.242424242,0.6
2.30933E-3,45.406805104,0.647148712,0.009967109,0.242424242,0.6
2.34166E-3,45.640970856,0.652256959,0.009867437,0.242424242,0.6
2.34639E-3,45.875609505,0.652997966,0.009767766,0.242424242,0.6
2.35418E-3,46.111027566,0.654215824,0.009668095,0.242424242,0.6
2.3769E-3,46.348717444,0.65774128,0.009568424,0.242424242,0.6
2.40433E-3,46.589150222,0.661949913,0.009468753,0.242424242,0.6
2.41663E-3,46.830813025,0.663820383,0.009369082,0.242424242,0.6
2.4392E-3,47.074732542,0.667225247,0.009269411,0.242424242,0.6
2.48319E-3,47.566970597,0.673763549,0.009070069,0.303030303,0.6
2.48322E-3,47.815292113,0.673767931,0.008970398,0.303030303,0.6
2.55103E-3,48.070395492,0.683596946,0.008870727,0.303030303,0.6
2.58329E-3,48.32872456,0.688167489,0.008771056,0.303030303,0.6
2.61157E-3,48.589881579,0.692120122,0.008671384,0.303030303,0.6
2.62003E-3,48.851884318,0.693292426,0.008571713,0.303030303,0.6
2.69355E-3,49.121239792,0.70329822,0.008472042,0.303030303,0.6
2.73401E-3,49.394640392,0.708663055,0.008372371,0.303030303,0.6
2.7456E-3,49.669200238,0.710182539,0.0082727,0.303030303,0.6
2.76364E-3,49.945564492,0.712531921,0.008173029,0.303030303,0.6
2.78098E-3,50.22366241,0.714771249,0.008073358,0.303030303,0.6
2.82821E-3,50.506483002,0.720783319,0.007973687,0.303030303,0.6
2.90013E-3,50.796495824,0.729696636,0.007874016,0.333333333,0.6
2.91427E-3,51.087923199,0.731415915,0.007774345,0.333333333,0.6
2.98263E-3,51.386186341,0.739571391,0.007674674,0.333333333,0.6
3.09113E-3,51.695298975,0.752010076,0.007575002,0.333333333,0.6
3.09626E-3,52.004925144,0.752583878,0.007475331,0.333333333,0.6
3.09702E-3,52.314626857,0.752668176,0.00737566,0.333333333,0.6
3.0993E-3,52.624556865,0.752922749,0.007275989,0.333333333,0.6
3.10315E-3,52.934872221,0.753351859,0.007176318,0.333333333,0.6
3.14194E-3,53.249066079,0.757629543,0.007076647,0.333333333,0.6
3.21634E-3,53.570700497,0.765629321,0.006976976,0.333333333,0.6
3.2179E-3,53.892490105,0.765793332,0.006877305,0.333333333,0.6
3.26613E-3,54.219102741,0.770833717,0.006777634,0.333333333,0.6
3.31578E-3,54.550680725,0.775909538,0.006677963,0.333333333,0.6
3.37899E-3,54.888579893,0.782209024,0.006578292,0.333333333,0.6
3.37899E-3,55.564378229,0.782209024,0.006279278,0.333333333,0.6
3.47264E-3,55.911642431,0.79121786,0.006279278,0.424242424,0.6
3.47901E-3,56.259543255,0.791816564,0.006179607,0.424242424,0.6
3.52845E-3,56.612388163,0.796408105,0.006079936,0.424242424,0.6
3.53877E-3,56.966265325,0.797353899,0.005980265,0.424242424,0.6
3.54733E-3,57.320998782,0.798135138,0.005880594,0.424242424,0.6
3.5908E-3,57.680079049,0.802054731,0.005780923,0.424242424,0.6
3.60381E-3,58.040459927,0.803212653,0.005681252,0.424242424,0.6
3.62566E-3,58.403025669,0.805142592,0.005581581,0.424242424,0.6
3.62934E-3,58.765959258,0.805465653,0.00548191,0.454545455,0.6
3.66764E-3,59.132723663,0.80879839,0.005382239,0.454545455,0.6
3.67486E-3,59.500209905,0.809419951,0.005282568,0.454545455,0.6
3.89935E-3,59.890144868,0.827773749,0.005182896,0.454545455,0.6
3.97618E-3,60.287762846,0.833640361,0.005083225,0.454545455,0.6
3.99653E-3,60.687415555,0.835160293,0.004983554,0.454545455,0.6
4.06714E-3,61.013236101,0.840328055,0.004883883,0.484848485,0.6
4.23002E-3,61.518923165,0.851638915,0.004784212,0.484848485,0.7
4.24513E-3,61.943436487,0.852647081,0.004684541,0.484848485,0.7
4.27494E-3,62.37093092,0.854615333,0.00458487,0.484848485,0.7
4.31791E-3,62.802721695,0.857405796,0.004485199,0.484848485,0.7
4.31884E-3,63.234605541,0.857465648,0.004385528,0.484848485,0.7
4.52378E-3,64.118867591,0.870051836,0.004186186,0.545454545,0.7
4.56327E-3,64.575194325,0.872345892,0.004086515,0.545454545,0.7
4.60408E-3,65.035602747,0.87467475,0.003986843,0.545454545,0.7
4.9088E-3,65.526482986,0.890769763,0.003887172,0.545454545,0.7
5.00597E-3,66.027080469,0.895454258,0.003787501,0.575757576,0.7
5.0421E-3,66.531290008,0.897143874,0.00368783,0.575757576,0.7
5.14269E-3,67.045558619,0.901706687,0.003588159,0.606060606,0.7
5.28465E-3,67.574023924,0.907804018,0.003488488,0.606060606,0.7
5.33614E-3,68.107637786,0.909920549,0.003388817,0.606060606,0.7
5.35798E-3,68.643435502,0.910803573,0.003289146,0.606060606,0.7
5.58929E-3,69.202364375,0.919641383,0.003189475,0.636363636,0.7
6.02332E-3,69.80469599,0.933929975,0.003089804,0.636363636,0.7
6.18843E-3,70.423539044,0.938672142,0.002990133,0.636363636,0.7
6.27407E-3,71.050946298,0.940996179,0.002890461,0.636363636,0.7
6.42282E-3,71.693228135,0.94482528,0.00279079,0.636363636,0.7
6.50063E-3,72.343291411,0.946728376,0.002691119,0.636363636,0.7
6.6779E-3,73.011081609,0.950822316,0.002591448,0.636363636,0.7
6.68564E-3,73.679645821,0.950993719,0.002491777,0.636363636,0.7
6.72512E-3,74.352158211,0.951858781,0.002392106,0.636363636,0.7
6.74387E-3,75.026544909,0.952264088,0.002292435,0.636363636,0.7
6.97466E-3,75.724010563,0.956983756,0.002192764,0.636363636,0.7
7.01196E-3,76.425206681,0.957701562,0.002093093,0.636363636,0.7
7.9398E-3,77.219186779,0.972167244,0.001993422,0.636363636,0.7
8.1983E-3,78.039016723,0.975230618,0.001893751,0.636363636,0.7
8.51648E-3,78.89066513,0.978542391,0.00179408,0.636363636,0.7
8.57273E-3,79.747938463,0.979079992,0.001694408,0.636363636,0.7
8.64713E-3,80.612651395,0.979770399,0.001594737,0.636363636,0.7
1.04355E-2,81.65620059,0.990971018,0.001495066,0.636363636,0.7
1.05889E-2,84.802192149,0.991574819,0.001196053,0.727272727,0.7
1.11802E-2,85.920215726,0.993547321,0.001096382,0.727272727,0.7
1.11802E-2,87.038239304,0.993547321,0.00089704,0.727272727,0.7
1.33994E-2,88.378178294,0.99762864,0.00089704,0.787878788,0.8
1.35103E-2,89.729208105,0.997744359,0.000797369,0.787878788,0.8
1.41199E-2,91.141193411,0.998286613,0.000697698,0.787878788,0.8
1.48954E-2,95.454702658,0.998792395,0.000398684,0.878787879,0.8
1.5151E-2,96.969801772,0.998923905,0.000299013,0.909090909,0.8
