X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-123.51167,41.23472,train,0.006516263890941675,81.41890370686848,0.9586910621372098
-122.6175,42.27,train,0.0068553742730181316,82.75967283393624,0.9650037018145787
-120.45364272132403,38.54614085933125,train,0.0021016659679373812,39.3241871106317,0.6422019985056029
-122.9433,42.077,train,0.005937421846756881,75.76540680400784,0.9451746603603983
-123.5292,41.9907,train,0.0038121632919727636,60.49312731771589,0.8449919941341253
-122.7171,42.1837,train,9.362598653752899E-4,22.01422271249985,0.36736596305663116
-122.7083,42.1947,train,0.0023573517679135255,42.893203075214764,0.6842567240123922
-122.7804,42.1785,train,0.00500171524904871,69.06982742139668,0.9133614308970213
-122.68351138508179,41.75844631502727,train,0.004766010497826993,67.60083029320026,0.902776467185072
-123.4575,42.1394,train,0.002405604504237338,43.85206342301334,0.6916201742483559
-121.46333,45.715,train,0.002777071568046905,49.251348129326686,0.7428467791385136
-122.68454520386886,41.99606294012204,train,0.0032232690119125915,54.06168392159669,0.7932591133637283
-122.7083,42.1947,train,0.0023573517679135255,42.893203075214764,0.6842567240123922
-123.1629,42.0613,train,0.005782680916685539,74.57790434335088,0.9408648141887621
-123.136,42.5856,train,0.0039563432677585655,62.81830641549098,0.8555450323576894
-122.8655155538058,41.11206442551089,train,0.009422681807577804,89.1876200296411,0.9900284014189703
-123.3814,42.1258,train,0.002988780583083332,51.58080295701853,0.7681387499486767
-121.834,40.864999999066356,train,1.2383942329255E-4,5.970347009524043,0.05876432830439415
-123.46495898576246,41.07642966761672,train,0.009485562771489618,92.0333408401943,0.9903303707971453
-123.46495898576246,41.07642966761672,train,0.009485562771489618,92.0333408401943,0.9903303707971453
-122.9433,42.077,train,0.005937421846756881,75.76540680400784,0.9451746603603983
-123.48442,40.95656,train,0.00385098481150517,60.87909308997239,0.8479070704476948
-122.211,43.4838,train,6.407455757435369E-4,16.046513244080153,0.26900345690922
-118.066667,45.983333,train,9.56053098267535E-4,22.58345958948851,0.3734600464276012
-122.7463,42.1533,train,0.00951884893211166,92.98511595110128,0.9904864995462735
-123.46495898576246,41.07642966761672,train,0.009485562771489618,92.0333408401943,0.9903303707971453
-122.7463,42.1533,train,0.00951884893211166,92.98511595110128,0.9904864995462735
-123.4047,42.0958,train,0.00576477758753906,73.99958763899106,0.940344792273916
-123.0196,42.7754,train,0.002842219656515065,49.81799653147483,0.7509104552871353
-118.066667,45.983333,train,9.56053098267535E-4,22.58345958948851,0.3734600464276012
-123.51167,41.23472,train,0.006516263890941675,81.41890370686848,0.9586910621372098
-123.33600728002544,41.1594395089984,train,0.004440552301295354,66.2026009230326,0.8860029007859714
-122.7463,42.1533,train,0.00951884893211166,92.98511595110128,0.9904864995462735
-121.5203,45.7056,test,0.0011138603112294258,25.160505080117815,0.4199934428293919
-123.1629,42.0613,test,0.005782680916685539,74.57790434335088,0.9408648141887621
-118.066667,45.983333,test,9.56053098267535E-4,22.58345958948851,0.3734600464276012
-122.96445280086724,41.428528678971475,test,0.007298360798630681,84.22620117167884,0.9718201637593341
-123.51167,41.23472,test,0.006516263890941675,81.41890370686848,0.9586910621372098
-122.211,43.4838,test,6.407455757435369E-4,16.046513244080153,0.26900345690922
-122.6175,42.27,test,0.0068553742730181316,82.75967283393624,0.9650037018145787
-122.68267,41.75868,test,8.37524270274198E-4,20.031143081982677,0.3360696798353011
-123.4575,42.1394,test,0.002405604504237338,43.85206342301334,0.6916201742483559
-122.68351138508179,41.75844631502727,test,0.004766010497826993,67.60083029320026,0.902776467185072
