Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.93441E-4,20.798213746,0.36330243,0.027409548,0.121212121,0.1
9.18168E-4,21.071132639,0.371208432,0.027110535,0.121212121,0.1
9.23381E-4,21.255698634,0.372862642,0.026911193,0.121212121,0.1
9.31251E-4,21.533951248,0.375351418,0.02661218,0.121212121,0.1
9.53361E-4,21.817624011,0.382291356,0.026313167,0.121212121,0.1
9.7274E-4,22.010797314,0.388310711,0.026113824,0.121212121,0.1
1.00898E-3,22.310856806,0.399411604,0.025814811,0.121212121,0.1
1.01357E-3,22.513304976,0.400802268,0.025615469,0.121212121,0.1
1.02274E-3,22.819366792,0.403573077,0.025316456,0.121212121,0.1
1.03406E-3,23.02519117,0.406974189,0.025117114,0.121212121,0.1
1.05409E-3,23.339380989,0.412944013,0.0248181,0.121212121,0.1
1.083E-3,23.554987936,0.421459144,0.024618758,0.151515152,0.1
1.09387E-3,23.773102895,0.42462691,0.024419416,0.151515152,0.1
1.11171E-3,24.105053792,0.429790908,0.024120403,0.151515152,0.1
1.11798E-3,24.328314491,0.431596166,0.023921061,0.151515152,0.1
1.12671E-3,24.553220827,0.434096645,0.023721718,0.151515152,0.1
1.14411E-3,24.780511608,0.439052235,0.023522376,0.151515152,0.1
1.14546E-3,25.009577377,0.439432088,0.023323034,0.151515152,0.1
1.1648E-3,25.356587767,0.444884532,0.023024021,0.151515152,0.1
1.1788E-3,25.591951432,0.448796832,0.022824679,0.151515152,0.1
1.18356E-3,25.828316704,0.450122257,0.022625336,0.151515152,0.1
1.18891E-3,26.066086946,0.451608027,0.022425994,0.151515152,0.1
1.19408E-3,26.304850506,0.453037807,0.022226652,0.151515152,0.1
1.20412E-3,26.545499643,0.455804977,0.02202731,0.151515152,0.1
1.21189E-3,26.787250847,0.457938535,0.021827968,0.151515152,0.1
1.21414E-3,27.03000264,0.458554288,0.021628626,0.151515152,0.1
1.21539E-3,27.272991395,0.458895737,0.021429283,0.151515152,0.1
1.2463E-3,27.520491482,0.467282382,0.021229941,0.151515152,0.1
1.24743E-3,27.769889147,0.467585292,0.021030599,0.151515152,0.1
1.25785E-3,28.02076197,0.470380828,0.020831257,0.151515152,0.1
1.2658E-3,28.273557591,0.472504316,0.020631915,0.151515152,0.1
1.27521E-3,28.52831794,0.475008028,0.020432573,0.151515152,0.1
1.30111E-3,28.7876605,0.481832745,0.02023323,0.151515152,0.2
1.30286E-3,29.048174519,0.482291538,0.020033888,0.151515152,0.2
1.33337E-3,29.312262159,0.490212225,0.019834546,0.151515152,0.2
1.36722E-3,29.585291289,0.498857013,0.019635204,0.151515152,0.2
1.39667E-3,29.861711163,0.506259331,0.019435862,0.151515152,0.2
1.40242E-3,30.001952778,0.507690953,0.019336191,0.151515152,0.2
1.4204E-3,30.285171089,0.512145639,0.019136848,0.151515152,0.2
1.43112E-3,30.571227191,0.514779373,0.018937506,0.151515152,0.2
1.45325E-3,30.859712233,0.520175075,0.018738164,0.151515152,0.2
1.45777E-3,31.005489417,0.521270782,0.018638493,0.151515152,0.2
1.49776E-3,31.302923596,0.530846529,0.018439151,0.151515152,0.2
1.50602E-3,31.603614105,0.532802169,0.018239809,0.151515152,0.2
1.51574E-3,31.755187778,0.535089389,0.018140138,0.151515152,0.2
1.51962E-3,32.059023673,0.536001319,0.017940795,0.151515152,0.2
1.53649E-3,32.36553894,0.539939224,0.017741453,0.151515152,0.2
1.54117E-3,32.519656435,0.541027142,0.017641782,0.151515152,0.2
1.54685E-3,32.828553896,0.542340534,0.01744244,0.151515152,0.2
1.55773E-3,33.139344901,0.544850745,0.017243098,0.151515152,0.2
1.5689E-3,33.296235124,0.547412855,0.017143427,0.151515152,0.2
1.59982E-3,33.613986426,0.554428534,0.016944085,0.151515152,0.2
1.61622E-3,33.775607973,0.558104825,0.016844413,0.151515152,0.2
1.66226E-3,34.104050532,0.568267896,0.016645071,0.151515152,0.2
1.67261E-3,34.271311711,0.570519939,0.0165454,0.151515152,0.2
1.73803E-3,34.613187683,0.584485292,0.016346058,0.151515152,0.2
1.74644E-3,34.78783186,0.586247231,0.016246387,0.151515152,0.2
1.81394E-3,35.14476712,0.600121787,0.016047045,0.151515152,0.2
1.82252E-3,35.32701876,0.601850448,0.015947374,0.151515152,0.2
1.83246E-3,35.51026477,0.603845976,0.015847703,0.151515152,0.2
1.86726E-3,35.883288667,0.610751216,0.01564836,0.151515152,0.2
1.91322E-3,36.074610369,0.619686404,0.015548689,0.181818182,0.2
1.917E-3,36.266310009,0.62041201,0.015449018,0.181818182,0.2
1.9574E-3,36.655744124,0.628082901,0.015249676,0.181818182,0.2
1.9682E-3,36.852564532,0.630108061,0.015150005,0.181818182,0.2
1.97018E-3,37.049582234,0.630476637,0.015050334,0.181818182,0.2
1.98183E-3,37.445782928,0.632646684,0.014850992,0.181818182,0.2
1.99285E-3,37.645067695,0.634685597,0.014751321,0.181818182,0.2
2.0065E-3,37.845718041,0.637197714,0.01465165,0.181818182,0.2
2.01447E-3,38.047164741,0.638654706,0.014551978,0.181818182,0.2
2.0326E-3,38.250424615,0.641950256,0.014452307,0.181818182,0.2
2.06602E-3,38.661304756,0.647945438,0.014252965,0.212121212,0.2
2.08909E-3,38.870213337,0.652025675,0.014153294,0.212121212,0.2
2.09206E-3,39.079418995,0.652547644,0.014053623,0.212121212,0.2
2.09548E-3,39.288966776,0.653147787,0.013953952,0.212121212,0.2
2.11622E-3,39.500588472,0.656763684,0.013854281,0.212121212,0.2
2.13658E-3,39.926525507,0.660277915,0.013654939,0.212121212,0.2
2.14345E-3,40.14087011,0.661453931,0.013555268,0.212121212,0.2
2.14436E-3,40.355306138,0.661610294,0.013455597,0.212121212,0.2
2.19542E-3,40.574848291,0.670229594,0.013355925,0.212121212,0.2
2.24066E-3,40.798913951,0.677681836,0.013256254,0.212121212,0.2
2.25819E-3,41.024732676,0.68052443,0.013156583,0.212121212,0.2
2.27732E-3,41.252465113,0.683598897,0.013056912,0.212121212,0.2
2.31215E-3,41.714346292,0.689117859,0.01285757,0.212121212,0.2
2.31797E-3,41.946143549,0.690031413,0.012757899,0.212121212,0.2
2.34589E-3,42.180732168,0.694372803,0.012658228,0.212121212,0.2
2.35405E-3,42.416137568,0.695631599,0.012558557,0.212121212,0.2
2.37249E-3,42.653386694,0.698454064,0.012458886,0.212121212,0.2
2.37498E-3,42.89088477,0.698833158,0.012359215,0.242424242,0.2
2.38722E-3,43.129606796,0.700690033,0.012259544,0.242424242,0.2
2.39324E-3,43.368931173,0.70159966,0.012159872,0.242424242,0.2
2.39653E-3,43.608583948,0.70209442,0.012060201,0.242424242,0.2
2.40901E-3,43.849484572,0.703966938,0.01196053,0.272727273,0.2
2.44567E-3,44.094051424,0.709400658,0.011860859,0.272727273,0.2
2.44567E-3,44.338618277,0.709400658,0.011661517,0.272727273,0.2
2.46127E-3,44.584745525,0.711682955,0.011661517,0.333333333,0.2
2.4858E-3,44.833325698,0.715234523,0.011561846,0.333333333,0.2
2.49483E-3,45.082808921,0.716530993,0.011462175,0.333333333,0.2
2.52819E-3,45.335627909,0.721269046,0.011362504,0.333333333,0.2
2.55227E-3,45.590854973,0.724640132,0.011262833,0.333333333,0.2
2.58188E-3,45.849043055,0.72872945,0.011163162,0.333333333,0.2
2.59815E-3,46.108858147,0.730950523,0.01106349,0.333333333,0.2
2.61667E-3,46.37052496,0.733456238,0.010963819,0.333333333,0.2
2.62553E-3,46.633077618,0.73464668,0.010864148,0.333333333,0.2
2.63375E-3,46.896452616,0.735747023,0.010764477,0.333333333,0.2
2.65445E-3,47.161897462,0.738496456,0.010664806,0.333333333,0.2
2.65969E-3,47.427866894,0.739188723,0.010565135,0.333333333,0.2
2.67236E-3,47.695102998,0.74085273,0.010465464,0.333333333,0.2
2.68003E-3,47.829131261,0.741854538,0.010365793,0.333333333,0.2
2.69892E-3,48.23376857,0.744307774,0.010266122,0.333333333,0.4
2.75831E-3,48.509599206,0.751866262,0.010166451,0.333333333,0.4
2.75846E-3,48.785444784,0.751884997,0.01006678,0.333333333,0.4
2.76471E-3,49.061916283,0.752668498,0.009967109,0.333333333,0.4
2.79987E-3,49.341903033,0.757022999,0.009867437,0.333333333,0.4
2.80682E-3,49.622585438,0.757875609,0.009767766,0.333333333,0.4
2.81449E-3,49.904034164,0.758811365,0.009668095,0.333333333,0.4
2.83713E-3,50.187747359,0.761555433,0.009568424,0.333333333,0.4
2.86586E-3,50.474333161,0.764991563,0.009468753,0.333333333,0.4
2.93172E-3,50.767505165,0.772684033,0.009369082,0.333333333,0.4
2.98077E-3,51.065582123,0.778248813,0.009269411,0.333333333,0.4
2.99586E-3,51.365168479,0.779933692,0.00916974,0.333333333,0.4
3.00359E-3,51.665527875,0.780791641,0.009070069,0.333333333,0.4
3.01609E-3,51.967136921,0.782171482,0.008970398,0.333333333,0.4
3.01984E-3,52.26912097,0.782583857,0.008870727,0.333333333,0.4
3.02695E-3,52.57181549,0.783362993,0.008771056,0.333333333,0.4
3.0883E-3,52.880645787,0.789976641,0.008671384,0.333333333,0.4
3.10007E-3,53.19065261,0.791221536,0.008571713,0.363636364,0.4
3.11435E-3,53.502087979,0.792723182,0.008472042,0.363636364,0.4
3.1343E-3,53.815517981,0.794801829,0.008372371,0.363636364,0.4
3.21089E-3,54.136607147,0.802591731,0.0082727,0.363636364,0.4
3.30195E-3,54.466802244,0.811469227,0.008173029,0.363636364,0.4
3.3116E-3,54.680974756,0.81238668,0.008073358,0.363636364,0.4
3.3169E-3,54.798492459,0.812888194,0.008073358,0.363636364,0.5
3.35816E-3,55.465998984,0.816748973,0.007874016,0.424242424,0.5
3.36706E-3,55.802705183,0.81757114,0.007774345,0.454545455,0.6
3.37136E-3,56.139841054,0.817966792,0.007674674,0.454545455,0.6
3.45927E-3,56.485767708,0.825875803,0.007575002,0.454545455,0.6
3.48838E-3,56.834605406,0.828418366,0.007475331,0.454545455,0.6
3.48838E-3,57.183443105,0.828418366,0.007275989,0.454545455,0.6
3.55389E-3,57.538832445,0.834005718,0.007275989,0.515151515,0.6
3.56152E-3,57.894983969,0.83464379,0.007176318,0.515151515,0.6
3.56655E-3,58.251638958,0.835063929,0.007076647,0.515151515,0.6
3.63156E-3,58.614795028,0.840394102,0.006976976,0.515151515,0.6
3.6494E-3,58.97973523,0.841826535,0.006877305,0.515151515,0.6
3.66449E-3,59.71112457,0.843027979,0.006677963,0.575757576,0.7
3.69515E-3,60.080639845,0.84544126,0.006578292,0.575757576,0.7
3.72308E-3,60.452947489,0.847606769,0.006478621,0.575757576,0.7
3.78909E-3,60.831856734,0.852606486,0.006378949,0.575757576,0.7
3.79145E-3,61.211001255,0.852781614,0.006279278,0.575757576,0.7
3.81402E-3,61.59240306,0.854451272,0.006179607,0.575757576,0.7
3.81743E-3,61.974146155,0.854702064,0.006079936,0.575757576,0.7
3.81743E-3,62.355889251,0.854702064,0.005880594,0.575757576,0.7
3.84192E-3,62.740081358,0.856489045,0.005880594,0.636363636,0.7
3.93763E-3,63.133844167,0.863264269,0.005780923,0.636363636,0.7
3.98875E-3,63.271076147,0.866750913,0.005681252,0.636363636,0.7
4.08998E-3,63.542841672,0.873395465,0.005681252,0.636363636,0.8
4.09659E-3,63.952500197,0.87381764,0.005581581,0.636363636,0.8
4.10218E-3,64.362717844,0.874173636,0.00548191,0.636363636,0.8
4.18835E-3,64.781552369,0.879534751,0.005382239,0.636363636,0.8
4.25954E-3,65.207506303,0.883791433,0.005282568,0.636363636,0.8
4.34347E-3,65.641853601,0.888617032,0.005182896,0.636363636,0.8
4.48892E-3,66.090745136,0.896509316,0.005083225,0.636363636,0.8
4.50416E-3,66.541161098,0.897303444,0.004983554,0.636363636,0.8
4.52116E-3,66.993276697,0.898181662,0.004883883,0.636363636,0.8
4.53039E-3,67.446315899,0.898655742,0.004784212,0.636363636,0.8
4.56763E-3,67.903079224,0.900545027,0.004684541,0.636363636,0.8
4.56889E-3,68.359968068,0.900608087,0.00458487,0.636363636,0.8
4.65432E-3,68.825400355,0.904807585,0.004485199,0.636363636,0.8
4.67846E-3,69.293245917,0.905961351,0.004385528,0.636363636,0.8
4.73509E-3,69.766754663,0.908614258,0.004285857,0.666666667,0.8
4.74479E-3,70.241233767,0.90906125,0.004186186,0.666666667,0.8
4.80505E-3,70.721738845,0.911788563,0.004086515,0.666666667,0.8
4.97253E-3,71.218991971,0.918946631,0.003986843,0.666666667,0.8
5.0739E-3,71.726382354,0.922993973,0.003887172,0.666666667,0.8
5.1263E-3,72.23901268,0.92500616,0.003787501,0.666666667,0.8
5.12945E-3,72.751958011,0.925125435,0.00368783,0.696969697,0.8
5.25715E-3,73.277672869,0.929804156,0.003588159,0.696969697,0.8
5.2995E-3,73.807622718,0.931290363,0.003488488,0.696969697,0.8
5.45607E-3,74.353229497,0.936516874,0.003388817,0.696969697,0.8
5.50134E-3,74.903363003,0.937952493,0.003289146,0.696969697,0.8
5.55533E-3,75.458896326,0.939622606,0.003189475,0.696969697,0.8
5.56333E-3,76.01522953,0.939866149,0.003089804,0.696969697,0.8
5.57734E-3,76.572963358,0.94029024,0.002990133,0.727272727,0.8
5.69674E-3,77.142636882,0.943786129,0.002890461,0.727272727,0.8
5.75814E-3,77.718450637,0.945503492,0.00279079,0.727272727,0.8
5.76658E-3,78.295108823,0.945735531,0.002691119,0.727272727,0.8
5.86429E-3,78.881537945,0.94834967,0.002591448,0.727272727,0.8
6.03542E-3,79.485080018,0.952628352,0.002491777,0.727272727,0.8
6.14847E-3,80.099926985,0.955258582,0.002392106,0.757575758,0.8
6.26441E-3,80.514063597,0.957804555,0.002292435,0.757575758,0.8
6.34047E-3,81.366530243,0.959395384,0.002192764,0.757575758,0.9
6.42506E-3,82.009036582,0.961094512,0.002093093,0.757575758,0.9
6.56397E-3,82.665433211,0.963731597,0.001993422,0.757575758,0.9
6.74958E-3,83.340391358,0.966978643,0.001893751,0.757575758,0.9
7.502E-3,84.090591759,0.977422557,0.00179408,0.757575758,0.9
7.52749E-3,84.843340707,0.977711445,0.001694408,0.757575758,0.9
7.72275E-3,85.615615751,0.979805568,0.001594737,0.757575758,0.9
8.17516E-3,86.433132239,0.983932487,0.001495066,0.757575758,0.9
8.24964E-3,88.07561273,0.984525915,0.001295724,0.818181818,1
8.25096E-3,88.900708378,0.984536205,0.001196053,0.818181818,1
8.57514E-3,92.233509365,0.986872759,0.000797369,0.939393939,1
8.90947E-3,93.124456349,0.988913246,0.000697698,0.939393939,1
9.01637E-3,94.026093054,0.989496219,0.000598027,0.939393939,1
1.03319E-2,95.059282294,0.994596791,0.000498355,0.939393939,1
1.03469E-2,96.093971094,0.994637578,0.000398684,0.939393939,1
1.27171E-2,97.365679652,0.998381108,0.000299013,0.939393939,1
1.27171E-2,98.637388211,0.998381108,0.000099671,0.939393939,1
1.36261E-2,100,0.998977344,0.000099671,1,1
