X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-123.53725084469595,41.08796883920146,train,0.011853806916159934,93.54275281304672,0.9996593064590626
-123.51167,41.23472,train,0.002642294144831534,62.36662494737593,0.8313290309596547
-123.6686,40.7579,train,0.0026137644896096204,61.31686552638379,0.8280563185605536
-121.46333,45.715,train,0.0020145891580124462,52.194292421987875,0.7425664759204851
-120.45364272132403,38.54614085933125,train,0.002520146445005325,59.27047899271095,0.8168644575994225
-122.211,43.4838,train,0.0020305282995662735,52.60002039207706,0.7453155858343645
-122.68351138508179,41.75844631502727,train,0.002878253401829426,65.38692702475555,0.8561153902321782
-122.7069,42.0914,train,7.384563117143949E-4,22.40321528944794,0.3918975390451731
-120.45364272132403,38.54614085933125,train,0.002520146445005325,59.27047899271095,0.8168644575994225
-123.3814,42.1258,train,0.0017763582318851077,47.39857008927094,0.6977574267781108
-123.46495898576246,41.07642966761672,train,0.009353615882298359,90.42710660381965,0.998164503190598
-122.365,42.1178,train,0.0013606555803566157,38.71589792898839,0.6000896848480598
-122.7069,42.0914,train,7.384563117143949E-4,22.40321528944794,0.3918975390451731
-122.28472,41.06805,train,0.002471544536626759,58.517911327782784,0.8107698527259057
-122.96445280086724,41.428528678971475,train,0.0034295197978306442,72.90114207859496,0.9007454481135586
-122.3238,42.9016,train,0.0014212825826380349,40.13200150660687,0.6160919889118435
-122.7463,42.1533,train,0.0037044997799519724,74.0919936790712,0.9175274229463248
-123.48442,40.95656,train,0.013028116469792158,97.26538543116331,0.9998455318414573
-121.5203,45.7056,train,0.004134451759562587,78.79786013792729,0.9382646107588888
-123.20994065599051,41.56107450231362,train,0.003248597416915429,70.31571390932712,0.8878817533388289
-121.834,40.864999999066356,train,0.012099098974295308,94.75262353884689,0.9997111929796253
-122.1503,44.1914,train,2.2158181290138294E-4,10.910951099980362,0.13864954420303133
-122.7171,42.1837,train,5.675087171233399E-4,18.788337331896535,0.317685397362087
-122.68267,41.75868,train,8.318019657212523E-4,25.148535057688406,0.4289554035228056
-121.834,40.864999999066356,train,0.012099098974295308,94.75262353884689,0.9997111929796253
-122.6527,43.5858,train,0.002745829213205982,63.713035984955546,0.8426912572960437
-122.68454520386886,41.99606294012204,train,0.0015051543713745983,43.07605925366598,0.6371794615954949
-121.77150579135221,40.848188142511844,train,0.009644352185372695,92.3573391814631,0.9984909504020723
-121.77150579135221,40.848188142511844,train,0.009644352185372695,92.3573391814631,0.9984909504020723
-122.211,43.4838,train,0.0020305282995662735,52.60002039207706,0.7453155858343645
-122.6527,43.5858,train,0.002745829213205982,63.713035984955546,0.8426912572960437
-123.136,42.5856,train,0.0033872182609731194,72.64322482847665,0.8978766503410882
-123.4341,42.1199,train,0.003065647852149013,68.08731349158363,0.8731778295914832
-120.45364272132403,38.54614085933125,test,0.002520146445005325,59.27047899271095,0.8168644575994225
-121.5203,45.7056,test,0.004134451759562587,78.79786013792729,0.9382646107588888
-121.73847529741067,40.867498117426635,test,0.0034156313788567144,72.87363168226082,0.8998125642185021
-122.68454520386886,41.99606294012204,test,0.0015051543713745983,43.07605925366598,0.6371794615954949
-122.7069,42.0914,test,7.384563117143949E-4,22.40321528944794,0.3918975390451731
-123.46495898576246,41.07642966761672,test,0.009353615882298359,90.42710660381965,0.998164503190598
-122.365,42.1178,test,0.0013606555803566157,38.71589792898839,0.6000896848480598
-123.53725084469595,41.08796883920146,test,0.011853806916159934,93.54275281304672,0.9996593064590626
-123.48442,40.95656,test,0.013028116469792158,97.26538543116331,0.9998455318414573
-123.53725084469595,41.08796883920146,test,0.011853806916159934,93.54275281304672,0.9996593064590626
