Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.16363E-4,7.255260848,0.075387362,0.087012858,0,0
1.20433E-4,7.503604892,0.077918416,0.084919765,0,0
1.28342E-4,7.753613634,0.082817829,0.082926343,0,0
1.34528E-4,8.002855527,0.086631289,0.081032592,0,0
1.39286E-4,8.262283061,0.089553988,0.079138842,0,0
1.45548E-4,8.505126786,0.093386203,0.077444433,0,0
1.536E-4,8.758495518,0.098290296,0.075750025,0,0
1.59367E-4,9.009659186,0.101785947,0.074155288,0,0
1.68422E-4,9.254971754,0.107247785,0.072660221,0,0
1.80535E-4,9.501153541,0.114502504,0.071264826,0,0
1.87734E-4,9.757751861,0.11878567,0.069869431,0,0
1.97394E-4,10.007122134,0.124500881,0.068573707,0,0
2.0689E-4,10.250033035,0.130083449,0.067377654,0,0
2.1236E-4,10.501732738,0.133282271,0.066181601,0,0
2.18017E-4,10.759429706,0.136578755,0.064985548,0,0
2.23741E-4,11.002726755,0.139901521,0.063889166,0.03030303,0
2.28426E-4,11.252189116,0.142611301,0.062792784,0.03030303,0
2.37774E-4,11.508822971,0.147993264,0.061696402,0.03030303,0
2.46359E-4,11.752061144,0.152905919,0.060699691,0.03030303,0
2.54997E-4,12.004095465,0.157820199,0.05970298,0.03030303,0
2.64234E-4,12.263957598,0.163043922,0.058706269,0.03030303,0
2.7343E-4,12.507516755,0.168211954,0.05780923,0.03030303,0
2.89776E-4,12.759849082,0.17732001,0.05691219,0.03030303,0
3.04497E-4,13.027870923,0.185437617,0.05601515,0.03030303,0
3.08856E-4,13.273093919,0.187825568,0.055217781,0.03030303,0
3.18909E-4,13.524946715,0.193306769,0.054420413,0.03030303,0
3.26536E-4,13.750217968,0.197440557,0.053722715,0.03030303,0
3.33606E-4,14.015165863,0.201253607,0.052925346,0.03030303,0
3.49007E-4,14.256469236,0.209496832,0.052227649,0.03030303,0
3.62302E-4,14.505306522,0.216544367,0.051529951,0.03030303,0
3.768E-4,14.765164093,0.224157955,0.050832254,0.03030303,0
3.84346E-4,15.03177961,0.22809113,0.050134556,0.03030303,0
3.9227E-4,15.265107798,0.232200426,0.049536529,0.03030303,0
4.01343E-4,15.502835903,0.236878403,0.048938503,0.03030303,0
4.13426E-4,15.789396285,0.243064085,0.048240805,0.03030303,0
4.3122E-4,16.002205356,0.252082457,0.04774245,0.03030303,0
4.48599E-4,16.265302006,0.260786808,0.047144423,0.03030303,0
4.54186E-4,16.536726822,0.263563644,0.046546397,0.03030303,0
4.59278E-4,16.765477808,0.266085088,0.046048041,0.03030303,0
4.78208E-4,17.045015313,0.275383763,0.045450015,0.03030303,0
4.84995E-4,17.286280004,0.27868888,0.04495166,0.03030303,0
5.1246E-4,17.536877281,0.291910261,0.044453304,0.03030303,0
5.27935E-4,17.797222114,0.299252803,0.043954949,0.03030303,0
5.39811E-4,18.01051998,0.304836209,0.043556264,0.03030303,0
5.4672E-4,18.282339663,0.308063832,0.043057909,0.03030303,0
5.6116E-4,18.505480702,0.314761368,0.042659225,0.03030303,0
5.67509E-4,18.788349935,0.317685397,0.042160869,0.03030303,0
5.80321E-4,19.018880022,0.32354867,0.041762185,0.060606061,0
5.91739E-4,19.253567039,0.328731356,0.0413635,0.060606061,0
6.00096E-4,19.552213256,0.332499007,0.040865145,0.060606061,0
6.10415E-4,19.794037116,0.337122656,0.040466461,0.060606061,0
6.33304E-4,20.044014717,0.347264494,0.040067776,0.060606061,0
6.41947E-4,20.298448586,0.351053232,0.039669092,0.060606061,0
6.56342E-4,20.559442658,0.357315403,0.039270408,0.060606061,0
6.60452E-4,20.757436937,0.359091996,0.038971394,0.060606061,0
6.65104E-4,21.022798856,0.361097103,0.03857271,0.060606061,0
6.78723E-4,21.293148035,0.366931517,0.038174026,0.060606061,0
6.91262E-4,21.568161206,0.37225599,0.037775341,0.060606061,0
7.02577E-4,21.777506758,0.377022024,0.037476328,0.060606061,0
7.18454E-4,22.064074547,0.383649079,0.037077644,0.060606061,0
7.34303E-4,22.28306246,0.390193864,0.036778631,0.060606061,0
7.41973E-4,22.504950983,0.393336136,0.036479617,0.121212121,0.1
7.53907E-4,22.804620778,0.398193346,0.036080933,0.121212121,0.1
7.60663E-4,23.032481742,0.400925757,0.03578192,0.121212121,0.1
7.63719E-4,23.261293429,0.402157973,0.035482906,0.121212121,0.1
7.74014E-4,23.568890207,0.406289102,0.035084222,0.121212121,0.1
7.86774E-4,23.803543858,0.411370046,0.034785209,0.121212121,0.1
7.94406E-4,24.041079363,0.414388455,0.034486196,0.121212121,0.1
8.02201E-4,24.281420821,0.417455432,0.034187182,0.121212121,0.1
8.08448E-4,24.523541289,0.419901338,0.033888169,0.121212121,0.1
8.12689E-4,24.766625584,0.421556326,0.033589156,0.121212121,0.1
8.23757E-4,25.012967121,0.425852394,0.033290143,0.121212121,0.1
8.38594E-4,25.262989501,0.431561806,0.032991129,0.151515152,0.1
8.43999E-4,25.515638994,0.43362762,0.032692116,0.151515152,0.1
8.48956E-4,25.7696988,0.435515701,0.032393103,0.151515152,0.1
8.53221E-4,26.025512551,0.43713519,0.03209409,0.151515152,0.1
8.5725E-4,26.282373955,0.438660569,0.031795076,0.151515152,0.1
8.63142E-4,26.540652734,0.440883735,0.031496063,0.151515152,0.1
8.67686E-4,26.800201514,0.442592466,0.03119705,0.151515152,0.1
8.797E-4,27.062940646,0.447085022,0.030898036,0.151515152,0.1
8.88099E-4,27.328797036,0.450204506,0.030599023,0.151515152,0.1
9.03997E-4,27.508356319,0.456060399,0.030399681,0.151515152,0.1
9.11811E-4,27.780940175,0.458915937,0.030100668,0.151515152,0.1
9.18553E-4,28.056028655,0.461367768,0.029801655,0.151515152,0.1
9.32392E-4,28.333634976,0.466365339,0.029502641,0.151515152,0.1
9.37785E-4,28.52068619,0.468300334,0.029303299,0.151515152,0.1
9.57493E-4,28.806124751,0.475311821,0.029004286,0.151515152,0.1
9.7215E-4,29.000038301,0.480466551,0.028804944,0.151515152,0.1
9.78472E-4,29.292921854,0.482674215,0.02850593,0.151515152,0.1
9.87112E-4,29.588026719,0.485676108,0.028206917,0.151515152,0.1
9.90907E-4,29.786043082,0.486989176,0.028007575,0.151515152,0.1
1.00172E-3,30.085287544,0.490713138,0.027708562,0.151515152,0.1
1.00367E-3,30.285847973,0.491380765,0.02750922,0.151515152,0.1
1.00822E-3,30.587856555,0.492937269,0.027210206,0.151515152,0.1
1.01339E-3,30.790176138,0.494701378,0.027010864,0.151515152,0.1
1.02744E-3,31.096695819,0.499457949,0.026711851,0.151515152,0.1
1.03112E-3,31.302650001,0.500697057,0.026512509,0.151515152,0.1
1.03914E-3,31.510363631,0.503387602,0.026313167,0.151515152,0.1
1.05209E-3,31.824120568,0.507703147,0.026014153,0.151515152,0.1
1.05921E-3,32.035456055,0.510057559,0.025814811,0.151515152,0.1
1.06401E-3,32.354273265,0.511640057,0.025515798,0.151515152,0.1
1.06941E-3,32.567634727,0.513410336,0.025316456,0.151515152,0.1
1.07017E-3,32.781662854,0.513661122,0.025117114,0.151515152,0.1
1.07552E-3,33.104055756,0.515410046,0.0248181,0.151515152,0.1
1.09658E-3,33.322137106,0.522235689,0.024618758,0.151515152,0.1
1.09693E-3,33.541516138,0.522349993,0.024419416,0.151515152,0.1
1.10427E-3,33.761644784,0.524703556,0.024220074,0.151515152,0.1
1.12504E-3,34.096509114,0.531308365,0.023921061,0.151515152,0.1
1.14033E-3,34.32354696,0.536110867,0.023721718,0.151515152,0.1
1.15051E-3,34.55268135,0.539280557,0.023522376,0.151515152,0.1
1.16031E-3,34.783887261,0.542310277,0.023323034,0.151515152,0.1
1.17402E-3,35.01866589,0.546519254,0.023123692,0.151515152,0.1
1.19115E-3,35.256302747,0.551719623,0.02292435,0.151515152,0.1
1.22753E-3,35.621027026,0.562571635,0.022625336,0.151515152,0.1
1.25068E-3,35.869018173,0.56933975,0.022425994,0.151515152,0.1
1.25349E-3,36.119624588,0.570153735,0.022226652,0.151515152,0.1
1.25919E-3,36.371203889,0.571800558,0.02202731,0.151515152,0.1
1.27279E-3,36.625174987,0.575705327,0.021827968,0.151515152,0.1
1.29347E-3,36.754522248,0.581576683,0.021728297,0.151515152,0.1
1.30524E-3,37.014817642,0.584880799,0.021528954,0.151515152,0.1
1.31298E-3,37.276990327,0.587039637,0.021329612,0.151515152,0.1
1.31501E-3,37.539943314,0.587602075,0.02113027,0.151515152,0.1
1.31777E-3,37.803285062,0.588369064,0.020930928,0.151515152,0.1
1.32121E-3,38.067201379,0.589322508,0.020731586,0.151515152,0.1
1.34957E-3,38.337069366,0.597093303,0.020532244,0.151515152,0.1
1.3583E-3,38.608020071,0.59945502,0.020332901,0.151515152,0.1
1.36425E-3,38.880510565,0.601056581,0.020133559,0.181818182,0.2
1.3651E-3,39.017020935,0.601286095,0.020033888,0.181818182,0.2
1.37879E-3,39.29141851,0.604945122,0.019834546,0.181818182,0.2
1.38553E-3,39.568513476,0.6067348,0.019635204,0.181818182,0.2
1.39609E-3,39.847400074,0.609521394,0.019435862,0.181818182,0.2
1.42128E-3,40.131606554,0.616091989,0.019236519,0.181818182,0.2
1.42221E-3,40.273827771,0.616332299,0.019136848,0.212121212,0.2
1.42421E-3,40.558619497,0.616849246,0.018937506,0.212121212,0.2
1.43025E-3,40.844480224,0.618403444,0.018738164,0.212121212,0.2
1.43679E-3,41.131539973,0.620081801,0.018538822,0.212121212,0.2
1.43878E-3,41.27541842,0.6205913,0.018439151,0.212121212,0.2
1.44049E-3,41.563363388,0.621027765,0.018239809,0.212121212,0.2
1.45098E-3,41.852513166,0.623696261,0.018040466,0.212121212,0.2
1.46052E-3,42.143868932,0.62610668,0.017841124,0.212121212,0.2
1.46637E-3,42.290506322,0.627577036,0.017741453,0.212121212,0.2
1.47847E-3,42.585181121,0.630598087,0.017542111,0.212121212,0.2
1.48644E-3,42.88205468,0.632576885,0.017342769,0.212121212,0.2
1.50344E-3,43.032398357,0.636759454,0.017243098,0.212121212,0.2
1.5153E-3,43.334443901,0.639650756,0.017043756,0.242424242,0.3
1.55485E-3,43.644800651,0.649123811,0.016844413,0.242424242,0.3
1.55785E-3,43.800585303,0.649831041,0.016744742,0.242424242,0.3
1.56891E-3,44.114274046,0.652430219,0.0165454,0.242424242,0.3
1.59794E-3,44.274067884,0.659160887,0.016445729,0.242424242,0.3
1.5987E-3,44.593753704,0.659335529,0.016246387,0.242424242,0.3
1.60089E-3,44.753842896,0.659838295,0.016146716,0.242424242,0.3
1.60464E-3,45.074583741,0.66069573,0.015947374,0.242424242,0.3
1.6245E-3,45.398284905,0.665203729,0.015748031,0.242424242,0.3
1.62481E-3,45.560766178,0.665275287,0.01564836,0.242424242,0.3
1.67021E-3,45.894510586,0.675355749,0.015449018,0.242424242,0.3
1.67077E-3,46.06158722,0.675477503,0.015349347,0.242424242,0.3
1.6918E-3,46.398313648,0.680043836,0.015150005,0.242424242,0.3
1.70429E-3,46.568743118,0.682724427,0.015050334,0.242424242,0.3
1.71775E-3,46.910972179,0.68558692,0.014850992,0.242424242,0.3
1.74546E-3,47.085517739,0.691400162,0.014751321,0.242424242,0.3
1.76624E-3,47.262141475,0.695689924,0.01465165,0.242424242,0.3
1.79271E-3,47.619048241,0.701068031,0.014452307,0.272727273,0.3
1.79434E-3,47.798482001,0.70139569,0.014352636,0.272727273,0.3
1.83744E-3,48.164137474,0.709939558,0.014153294,0.272727273,0.3
1.83806E-3,48.347943619,0.710061841,0.014053623,0.272727273,0.3
1.8431E-3,48.532253487,0.711043931,0.013953952,0.272727273,0.3
1.87188E-3,48.904142463,0.716590997,0.01375461,0.272727273,0.3
1.87667E-3,49.091809201,0.717504297,0.013654939,0.272727273,0.3
1.88274E-3,49.280082961,0.718657005,0.013555268,0.272727273,0.3
1.88513E-3,49.657002508,0.719109526,0.013355925,0.272727273,0.3
1.89849E-3,49.846851023,0.72162552,0.013256254,0.272727273,0.3
1.91399E-3,50.038250264,0.724518129,0.013156583,0.272727273,0.3
1.92585E-3,50.42301456,0.726709356,0.012957241,0.272727273,0.3
1.93717E-3,50.616731155,0.728784823,0.01285757,0.272727273,0.3
1.94072E-3,50.810802951,0.729432952,0.012757899,0.272727273,0.3
1.9421E-3,51.005013026,0.729684846,0.012658228,0.272727273,0.3
1.9699E-3,51.39623319,0.734699207,0.012458886,0.272727273,0.3
1.98217E-3,51.59445005,0.736882822,0.012359215,0.272727273,0.3
1.99074E-3,51.793523997,0.738397473,0.012259544,0.272727273,0.3
2.01459E-3,52.194306571,0.742566476,0.012060201,0.272727273,0.3
2.02794E-3,52.397100874,0.744871694,0.01196053,0.303030303,0.3
2.03053E-3,52.600153704,0.745315586,0.011860859,0.303030303,0.3
2.03053E-3,52.803206534,0.745315586,0.011661517,0.303030303,0.3
2.03099E-3,53.006305419,0.745394581,0.011661517,0.363636364,0.3
2.11593E-3,53.427602957,0.759552222,0.011462175,0.363636364,0.3
2.14917E-3,53.642519813,0.764876459,0.011362504,0.363636364,0.3
2.15677E-3,53.85819703,0.766077605,0.011262833,0.363636364,0.3
2.16378E-3,54.074575418,0.76717981,0.011163162,0.363636364,0.3
2.16482E-3,54.291057637,0.767342583,0.01106349,0.363636364,0.3
2.17713E-3,54.508770377,0.769263015,0.010963819,0.363636364,0.3
2.25241E-3,54.957888181,0.780671789,0.010764477,0.363636364,0.3
2.26713E-3,55.184601504,0.782836171,0.010664806,0.363636364,0.3
2.27472E-3,55.412073006,0.783942392,0.010565135,0.363636364,0.3
2.30869E-3,55.642942023,0.788830744,0.010465464,0.363636364,0.3
2.3254E-3,55.875482231,0.791194518,0.010365793,0.363636364,0.3
2.33286E-3,56.10876842,0.792241092,0.010266122,0.363636364,0.3
2.34963E-3,56.343731882,0.794575109,0.010166451,0.363636364,0.3
2.37717E-3,56.581449196,0.798350511,0.01006678,0.363636364,0.3
2.37967E-3,56.819415939,0.79868902,0.009967109,0.363636364,0.3
2.39521E-3,57.058937109,0.800785822,0.009867437,0.363636364,0.3
2.40304E-3,57.29924118,0.801833612,0.009767766,0.363636364,0.3
2.4202E-3,57.541261654,0.8041115,0.009668095,0.363636364,0.3
2.42441E-3,57.78370315,0.804666241,0.009568424,0.363636364,0.3
2.43481E-3,58.027184637,0.806029811,0.009468753,0.363636364,0.3
2.43517E-3,58.270701457,0.806075971,0.009369082,0.363636364,0.3
2.47154E-3,58.517855911,0.810769853,0.009269411,0.363636364,0.3
2.49194E-3,58.767050396,0.813352339,0.00916974,0.393939394,0.3
2.51686E-3,59.018736661,0.816458931,0.009070069,0.393939394,0.3
2.52015E-3,59.270751306,0.816864458,0.008970398,0.393939394,0.3
2.52015E-3,59.52276595,0.816864458,0.008771056,0.393939394,0.3
2.52712E-3,59.775478447,0.817723288,0.008771056,0.454545455,0.4
2.5383E-3,60.029308377,0.819090106,0.008671384,0.454545455,0.4
2.54136E-3,60.2834444,0.81946272,0.008571713,0.454545455,0.4
2.54177E-3,60.537621662,0.819512863,0.008472042,0.454545455,0.4
2.57137E-3,60.794758608,0.823075413,0.008372371,0.454545455,0.4
2.60243E-3,61.055001709,0.826738671,0.0082727,0.454545455,0.4
2.61376E-3,61.316378158,0.828056319,0.008173029,0.454545455,0.4
2.61617E-3,61.57799507,0.828334593,0.008073358,0.484848485,0.4
2.61724E-3,61.839719169,0.82845849,0.007973687,0.484848485,0.4
2.62589E-3,62.102308542,0.829455386,0.007874016,0.484848485,0.4
2.64229E-3,62.366537957,0.831329031,0.007774345,0.484848485,0.4
2.65494E-3,62.632032042,0.83275977,0.007674674,0.515151515,0.4
2.67457E-3,62.899488626,0.834955983,0.007575002,0.515151515,0.4
2.69154E-3,63.168642672,0.836832319,0.007475331,0.515151515,0.4
2.69815E-3,63.438457595,0.837557055,0.00737566,0.515151515,0.4
2.74583E-3,63.713040516,0.842691257,0.007275989,0.515151515,0.4
2.74774E-3,64.26239716,0.842893301,0.007076647,0.575757576,0.4
2.76128E-3,64.538525583,0.844320385,0.006976976,0.575757576,0.4
2.79185E-3,64.817710668,0.847492926,0.006877305,0.575757576,0.4
2.81361E-3,65.099071897,0.849712094,0.006777634,0.575757576,0.4
2.87825E-3,65.386897237,0.85611539,0.006677963,0.575757576,0.4
2.9115E-3,65.678047306,0.859301846,0.006578292,0.606060606,0.4
2.92524E-3,65.970571524,0.860598147,0.006478621,0.606060606,0.4
2.95786E-3,66.266357517,0.863627512,0.006378949,0.606060606,0.4
3.00111E-3,66.566468157,0.867542755,0.006279278,0.606060606,0.4
3.00198E-3,66.866666256,0.867620762,0.006179607,0.606060606,0.4
3.02503E-3,67.169169566,0.869660407,0.006079936,0.606060606,0.4
3.05555E-3,67.474724318,0.872312064,0.005980265,0.606060606,0.4
3.0621E-3,67.780934186,0.872874278,0.005880594,0.606060606,0.4
3.06565E-3,68.087498972,0.87317783,0.005780923,0.606060606,0.4
3.08615E-3,68.39611353,0.874916822,0.005681252,0.636363636,0.4
3.10626E-3,68.706739809,0.876600344,0.005581581,0.636363636,0.4
3.15609E-3,69.0223486,0.88067308,0.00548191,0.636363636,0.4
3.20149E-3,69.342497554,0.884267074,0.005382239,0.636363636,0.4
3.24081E-3,69.666578718,0.88729222,0.005282568,0.636363636,0.4
3.24529E-3,69.991107684,0.88763167,0.005182896,0.636363636,0.4
3.2486E-3,70.315967426,0.887881753,0.005083225,0.636363636,0.4
3.28017E-3,70.643984469,0.890241002,0.004983554,0.666666667,0.4
3.28795E-3,70.972779627,0.890814772,0.004883883,0.666666667,0.4
3.29498E-3,71.302277887,0.891330649,0.004784212,0.666666667,0.4
3.30825E-3,71.633102862,0.892297449,0.004684541,0.666666667,0.4
3.33907E-3,71.967009534,0.894510073,0.00458487,0.666666667,0.4
3.37543E-3,72.304552964,0.897062823,0.004485199,0.666666667,0.4
3.38722E-3,72.64327479,0.89787665,0.004385528,0.666666667,0.4
3.41563E-3,72.873628951,0.899812564,0.004285857,0.696969697,0.4
3.6571E-3,73.351936483,0.914851612,0.004186186,0.727272727,0.5
3.69617E-3,73.721553487,0.917063387,0.004086515,0.727272727,0.5
3.7045E-3,74.092003465,0.917527423,0.003986843,0.727272727,0.5
3.70503E-3,74.462506098,0.917556669,0.003887172,0.757575758,0.5
3.74264E-3,74.836769988,0.919619151,0.003787501,0.757575758,0.5
3.77138E-3,75.213908047,0.92116035,0.00368783,0.757575758,0.5
3.82859E-3,75.59676669,0.924140486,0.003588159,0.757575758,0.5
3.86759E-3,75.983525758,0.92610756,0.003488488,0.757575758,0.5
3.89023E-3,76.372548756,0.927225831,0.003388817,0.757575758,0.5
3.9183E-3,76.764378704,0.928588857,0.003289146,0.757575758,0.5
3.94623E-3,77.159002177,0.929920018,0.003189475,0.757575758,0.5
4.06018E-3,77.565020571,0.93509771,0.003089804,0.757575758,0.5
4.09677E-3,77.974697824,0.936677707,0.002990133,0.757575758,0.5
4.09712E-3,78.384409344,0.936692322,0.002890461,0.757575758,0.5
4.13445E-3,78.79785452,0.938264611,0.00279079,0.757575758,0.5
4.26813E-3,79.224667709,0.943580625,0.002691119,0.787878788,0.6
4.27193E-3,79.651860767,0.943724803,0.002591448,0.787878788,0.6
4.29153E-3,80.081013436,0.944462733,0.002491777,0.787878788,0.6
4.31882E-3,80.512895632,0.945474492,0.002392106,0.787878788,0.6
4.42754E-3,80.955649223,0.949324593,0.002292435,0.787878788,0.6
4.55179E-3,81.410828453,0.953393329,0.002192764,0.787878788,0.6
4.60455E-3,81.871283653,0.955020554,0.002093093,0.787878788,0.6
4.66528E-3,82.337812021,0.956823439,0.001993422,0.787878788,0.6
5.41222E-3,82.879033612,0.9738937,0.001893751,0.787878788,0.6
5.69354E-3,83.448387927,0.978400303,0.00179408,0.787878788,0.6
6.11133E-3,84.059521174,0.983698398,0.001694408,0.787878788,0.6
6.45104E-3,84.70462553,0.987032586,0.001594737,0.787878788,0.6
6.87295E-3,85.391920254,0.990240391,0.001495066,0.787878788,0.6
7.01E-3,86.092919904,0.991101006,0.001395395,0.787878788,0.6
7.12266E-3,86.805185571,0.991751328,0.001295724,0.787878788,0.6
8.35833E-3,87.641018803,0.996411545,0.001196053,0.787878788,0.6
9.17008E-3,88.558027122,0.997922968,0.001096382,0.787878788,0.6
9.35079E-3,89.493105983,0.998161004,0.000996711,0.787878788,0.6
9.35362E-3,90.428467572,0.998164503,0.00089704,0.787878788,0.6
9.64435E-3,91.39290279,0.99849095,0.000797369,0.818181818,0.7
9.64435E-3,92.357338009,0.99849095,0.000598027,0.818181818,0.7
1.18538E-2,93.5427187,0.999659306,0.000598027,0.878787879,0.7
1.20991E-2,94.752628598,0.999711193,0.000498355,0.909090909,0.9
1.20991E-2,95.962538495,0.999711193,0.000299013,0.909090909,0.9
1.30281E-2,97.265350142,0.999845532,0.000299013,0.96969697,0.9
1.36659E-2,98.63193863,0.999899476,0.000199342,1,1
1.36806E-2,100,0.999900468,0.000099671,1,1
