X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-118.066667,45.983333,train,1.629416362588541E-4,7.511250033086264,0.0756629626352745
-121.77150579135221,40.848188142511844,train,0.008223818026372275,84.75622052499331,0.9811450317273739
-123.51167,41.23472,train,0.003753984218105301,59.61403371664867,0.8367807214047618
-120.45364272132403,38.54614085933125,train,0.007166412633775762,77.93046128020156,0.9685827040886261
-122.96445280086724,41.428528678971475,train,0.00643836823496825,75.83445807604573,0.9553477636708824
-123.48442,40.95656,train,0.017624463768330965,97.88920485057487,0.9997985973503699
-120.43444,38.56778,train,0.009934806715744439,87.42551929141187,0.9917467832961111
-122.9433,42.077,train,0.001809312375445507,37.107510621385714,0.5825749646097524
-123.4341,42.1199,train,0.0040169452117602535,63.51000685935033,0.8562435733855144
-120.45364272132403,38.54614085933125,train,0.007166412633775762,77.93046128020156,0.9685827040886261
-122.8655155538058,41.11206442551089,train,0.0072622562953663155,80.09113729438546,0.9700035454703271
-122.3238,42.9016,train,7.093025708575777E-4,18.697976318739947,0.29000410235415597
-122.68351138508179,41.75844631502727,train,0.004923023327302159,67.91039755449724,0.9071849655706866
-122.7171,42.1837,train,2.4765323506159516E-4,9.896169316859844,0.11270930833003834
-121.834,40.864999999066356,train,0.006350400463646075,75.19063756334336,0.9534102393414569
-122.6175,42.27,train,0.005081679007013534,69.92495747422944,0.9140298922637378
-123.51167,41.23472,train,0.003753984218105301,59.61403371664867,0.8367807214047618
-122.6527,43.5858,train,3.972081792503548E-4,12.983800511424878,0.17452574235551643
-122.68454520386886,41.99606294012204,train,0.0039298736468461395,62.31454574743711,0.8500706718659689
-123.53725084469595,41.08796883920146,train,0.01457228785002049,96.12675823765885,0.9991207322387695
-121.77150579135221,40.848188142511844,train,0.008223818026372275,84.75622052499331,0.9811450317273739
-122.7463,42.1533,train,0.0056400953872431355,72.15717667752023,0.9343484671981911
-120.43444,38.56778,train,0.009934806715744439,87.42551929141187,0.9917467832961111
-122.365,42.1178,train,0.0024040792791584363,45.54907057102723,0.6867774561991576
-123.33600728002544,41.1594395089984,train,0.0026874511810167103,48.76012441505925,0.7268327934215371
-121.5203,45.7056,train,0.00356304552752773,58.51789031190805,0.8210168217157253
-123.33600728002544,41.1594395089984,train,0.0026874511810167103,48.76012441505925,0.7268327934215371
-121.5203,45.7056,train,0.00356304552752773,58.51789031190805,0.8210168217157253
-123.4341,42.1199,train,0.0040169452117602535,63.51000685935033,0.8562435733855144
-123.4341,42.1199,train,0.0040169452117602535,63.51000685935033,0.8562435733855144
-122.68454520386886,41.99606294012204,train,0.0039298736468461395,62.31454574743711,0.8500706718659689
-123.20994065599051,41.56107450231362,train,0.002175827107526379,41.60575713136478,0.6502815132355065
-122.365,42.1178,train,0.0024040792791584363,45.54907057102723,0.6867774561991576
-121.5203,45.7056,test,0.00356304552752773,58.51789031190805,0.8210168217157253
-122.3238,42.9016,test,7.093025708575777E-4,18.697976318739947,0.29000410235415597
-122.68267,41.75868,test,0.0010628169352224132,25.787936656232162,0.4014200345191391
-123.46495898576246,41.07642966761672,test,0.008130344569907563,83.86706028695156,0.9802745173105065
-123.46495898576246,41.07642966761672,test,0.008130344569907563,83.86706028695156,0.9802745173105065
-122.68267,41.75868,test,0.0010628169352224132,25.787936656232162,0.4014200345191391
-120.43444,38.56778,test,0.009934806715744439,87.42551929141187,0.9917467832961111
-123.4575,42.1394,test,0.0010012565282225968,24.56914391767841,0.3833600037842888
-122.28472,41.06805,test,0.0014747842302117477,33.067800910410305,0.5093964869883258
-118.066667,45.983333,test,1.629416362588541E-4,7.511250033086264,0.0756629626352745
