Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.28544E-4,17.53344954,0.271084171,0.037575999,0.060606061,0.2
5.41622E-4,17.802382719,0.276764588,0.037077644,0.060606061,0.2
5.54164E-4,18.021859815,0.28217107,0.036678959,0.060606061,0.2
5.76233E-4,18.305675242,0.291586127,0.036180604,0.060606061,0.2
5.87874E-4,18.540506328,0.296502271,0.03578192,0.060606061,0.2
6.03884E-4,18.780471939,0.30320825,0.035383235,0.060606061,0.2
6.14022E-4,19.024592149,0.307421384,0.034984551,0.060606061,0.2
6.23965E-4,19.27268456,0.311528948,0.034585867,0.060606061,0.2
6.40645E-4,19.526279026,0.318364813,0.034187182,0.090909091,0.2
6.69699E-4,19.788900785,0.330109865,0.033788498,0.090909091,0.2
6.75616E-4,20.058407905,0.332477238,0.033389814,0.090909091,0.2
6.89267E-4,20.263634369,0.337906461,0.0330908,0.090909091,0.2
7.18934E-4,20.544422433,0.34955364,0.032692116,0.090909091,0.2
7.29819E-4,20.761455811,0.353775437,0.032393103,0.090909091,0.2
7.45957E-4,21.056175766,0.359984358,0.031994418,0.090909091,0.2
7.48745E-4,21.280337025,0.361050677,0.031695405,0.090909091,0.2
7.62111E-4,21.507670438,0.36613967,0.031396392,0.090909091,0.2
7.76401E-4,21.816540162,0.371535079,0.030997708,0.090909091,0.2
7.9001E-4,22.052211245,0.376631149,0.030698694,0.090909091,0.2
7.9714E-4,22.290726608,0.379284442,0.030399681,0.090909091,0.2
8.01747E-4,22.531067082,0.380992916,0.030100668,0.090909091,0.2
8.12141E-4,22.773450476,0.384829816,0.029801655,0.090909091,0.2
8.23251E-4,23.018725133,0.3889051,0.029502641,0.090909091,0.2
8.30487E-4,23.267140119,0.391544693,0.029203628,0.090909091,0.2
8.38022E-4,23.517515759,0.394281205,0.028904615,0.090909091,0.2
8.5674E-4,23.773417905,0.401026259,0.028605602,0.090909091,0.2
8.69677E-4,24.033646487,0.405644195,0.028306588,0.121212121,0.3
8.81034E-4,24.296833475,0.409668674,0.028007575,0.121212121,0.3
9.12411E-4,24.565051766,0.420646197,0.027708562,0.121212121,0.3
9.21955E-4,24.840653442,0.423944834,0.027409548,0.121212121,0.3
9.29484E-4,25.026086003,0.426533762,0.027210206,0.121212121,0.3
9.51777E-4,25.309328095,0.43413079,0.026911193,0.121212121,0.3
9.66958E-4,25.502251266,0.439246866,0.026711851,0.121212121,0.3
9.71699E-4,25.793228297,0.440835081,0.026412838,0.121212121,0.3
9.86273E-4,26.086883272,0.445688955,0.026113824,0.121212121,0.3
1.0034E-3,26.286355808,0.45133853,0.025914482,0.121212121,0.3
1.02546E-3,26.590269289,0.458532627,0.025615469,0.121212121,0.3
1.02706E-3,26.795583615,0.459051275,0.025416127,0.121212121,0.3
1.031E-3,27.001665988,0.460325039,0.025216785,0.151515152,0.4
1.0437E-3,27.313568224,0.464409994,0.024917771,0.151515152,0.4
1.05057E-3,27.523567305,0.466607222,0.024718429,0.151515152,0.4
1.07806E-3,27.843618076,0.475304571,0.024419416,0.151515152,0.4
1.11167E-3,28.064502127,0.485752064,0.024220074,0.151515152,0.5
1.11496E-3,28.287484258,0.486762868,0.024020732,0.151515152,0.5
1.1252E-3,28.512452962,0.48989727,0.023821389,0.151515152,0.5
1.16745E-3,28.856100242,0.50262676,0.023522376,0.151515152,0.5
1.18871E-3,29.093093853,0.508912909,0.023323034,0.151515152,0.5
1.19873E-3,29.332764122,0.511848065,0.023123692,0.151515152,0.5
1.20473E-3,29.573419351,0.513597372,0.02292435,0.151515152,0.5
1.21081E-3,29.815306559,0.515364351,0.022725007,0.151515152,0.5
1.214E-3,30.057797436,0.516288592,0.022525665,0.151515152,0.5
1.22674E-3,30.301980226,0.519961327,0.022326323,0.151515152,0.5
1.2305E-3,30.547897949,0.521039225,0.022126981,0.151515152,0.5
1.24454E-3,30.795832416,0.525045947,0.021927639,0.151515152,0.5
1.25759E-3,31.047112882,0.528738373,0.021728297,0.151515152,0.5
1.29233E-3,31.30409786,0.538431609,0.021528954,0.151515152,0.5
1.29922E-3,31.563623409,0.540330862,0.021329612,0.151515152,0.5
1.34659E-3,31.828808787,0.553174927,0.02113027,0.151515152,0.5
1.353E-3,32.098800391,0.554883867,0.020930928,0.151515152,0.5
1.36903E-3,32.372484528,0.559131116,0.020731586,0.151515152,0.5
1.37752E-3,32.510236133,0.561364864,0.020631915,0.151515152,0.5
1.38097E-3,32.786217918,0.562270887,0.020432573,0.151515152,0.5
1.40476E-3,33.066490036,0.568454759,0.02023323,0.151515152,0.5
1.42183E-3,33.349358891,0.572840299,0.020033888,0.151515152,0.5
1.42581E-3,33.634468572,0.573857017,0.019834546,0.151515152,0.5
1.46503E-3,33.780971924,0.583739464,0.019734875,0.151515152,0.5
1.48062E-3,34.076061026,0.587602291,0.019535533,0.151515152,0.5
1.49085E-3,34.373643362,0.590118057,0.019336191,0.151515152,0.5
1.49513E-3,34.523156853,0.591168351,0.019236519,0.151515152,0.5
1.50188E-3,34.822860214,0.592814041,0.019037177,0.181818182,0.5
1.50376E-3,35.123472946,0.593272874,0.018837835,0.181818182,0.5
1.51298E-3,35.274770667,0.595509015,0.018738164,0.181818182,0.5
1.53625E-3,35.580665798,0.601101905,0.018538822,0.181818182,0.5
1.595E-3,35.899011155,0.614877034,0.01833948,0.181818182,0.5
1.62712E-3,36.061722968,0.62220731,0.018239809,0.181818182,0.5
1.65082E-3,36.390051725,0.627527176,0.018040466,0.181818182,0.5
1.67611E-3,36.557663165,0.633120299,0.017940795,0.181818182,0.5
1.6789E-3,36.893368285,0.633731292,0.017741453,0.181818182,0.5
1.6964E-3,37.063007956,0.637545018,0.017641782,0.181818182,0.5
1.70616E-3,37.403875465,0.639656021,0.01744244,0.181818182,0.5
1.71978E-3,37.575853602,0.642580342,0.017342769,0.181818182,0.5
1.73654E-3,37.921756731,0.646145803,0.017143427,0.181818182,0.5
1.74774E-3,38.096530902,0.648509189,0.017043756,0.181818182,0.5
1.74896E-3,38.271427181,0.648765859,0.016944085,0.181818182,0.5
1.76592E-3,38.624594127,0.652310175,0.016744742,0.181818182,0.5
1.77608E-3,38.802202371,0.654418342,0.016645071,0.181818182,0.5
1.78212E-3,39.158100321,0.65566501,0.016445729,0.181818182,0.5
1.78888E-3,39.336988023,0.657053411,0.016346058,0.181818182,0.5
1.8069E-3,39.517678263,0.660731719,0.016246387,0.212121212,0.5
1.85246E-3,39.887467269,0.669854224,0.016047045,0.242424242,0.5
1.85314E-3,40.072781079,0.669987323,0.015947374,0.242424242,0.5
1.86342E-3,40.259123342,0.672011537,0.015847703,0.242424242,0.5
1.87745E-3,40.633645643,0.674751499,0.01564836,0.242424242,0.5
1.88755E-3,40.822400923,0.676712259,0.015548689,0.242424242,0.5
1.89442E-3,41.01184277,0.678037385,0.015449018,0.242424242,0.5
1.92861E-3,41.395354466,0.684556448,0.015249676,0.242424242,0.5
1.97198E-3,41.592552748,0.692635845,0.015150005,0.242424242,0.5
1.97642E-3,41.790194949,0.693451031,0.015050334,0.242424242,0.5
1.99504E-3,42.187447282,0.696847191,0.014850992,0.242424242,0.5
1.99603E-3,42.387050126,0.697025656,0.014751321,0.242424242,0.5
2.01589E-3,42.588639534,0.700605028,0.01465165,0.242424242,0.5
2.01674E-3,42.790313297,0.700756078,0.014551978,0.242424242,0.5
2.03948E-3,43.196445364,0.704799487,0.014352636,0.242424242,0.5
2.04157E-3,43.400602246,0.705168506,0.014252965,0.242424242,0.5
2.04517E-3,43.605118986,0.705802545,0.014153294,0.242424242,0.5
2.07362E-3,43.812481463,0.710768681,0.014053623,0.242424242,0.6
2.10427E-3,44.02290821,0.71602249,0.013953952,0.242424242,0.6
2.1414E-3,44.451028916,0.722262085,0.01375461,0.242424242,0.6
2.18549E-3,44.669577978,0.729491376,0.013654939,0.242424242,0.6
2.18719E-3,44.888297236,0.729766663,0.013555268,0.242424242,0.6
2.18902E-3,45.107199416,0.730062222,0.013455597,0.242424242,0.6
2.20776E-3,45.327975465,0.733071398,0.013355925,0.242424242,0.6
2.2084E-3,45.548815106,0.733172925,0.013256254,0.242424242,0.6
2.23215E-3,45.772029648,0.736937107,0.013156583,0.242424242,0.6
2.24492E-3,46.22072878,0.738940215,0.012957241,0.242424242,0.6
2.25935E-3,46.446663937,0.741184024,0.01285757,0.242424242,0.6
2.27202E-3,46.673866363,0.743138775,0.012757899,0.242424242,0.6
2.27366E-3,46.901232292,0.743389899,0.012658228,0.242424242,0.6
2.27692E-3,47.128924412,0.743890161,0.012558557,0.242424242,0.6
2.30667E-3,47.359591885,0.748408533,0.012458886,0.242424242,0.7
2.30681E-3,47.590273295,0.748429508,0.012359215,0.242424242,0.7
2.32703E-3,47.822976681,0.75145425,0.012259544,0.242424242,0.7
2.34699E-3,48.057675958,0.754404301,0.012159872,0.242424242,0.7
2.34699E-3,48.292375235,0.754404301,0.01196053,0.242424242,0.7
2.35161E-3,48.527536553,0.75508222,0.01196053,0.303030303,0.7
2.38214E-3,48.765750512,0.759514356,0.011860859,0.303030303,0.7
2.39642E-3,49.005392279,0.761559774,0.011761188,0.333333333,0.7
2.45129E-3,49.491556651,0.76925999,0.011561846,0.333333333,0.7
2.45792E-3,49.737348691,0.770173387,0.011462175,0.333333333,0.7
2.46156E-3,49.983504546,0.770673059,0.011362504,0.333333333,0.7
2.492E-3,50.232704822,0.774811984,0.011262833,0.333333333,0.7
2.53864E-3,50.486568424,0.781007446,0.011163162,0.333333333,0.7
2.54761E-3,50.741329845,0.782180529,0.01106349,0.333333333,0.7
2.56159E-3,50.997488867,0.783994133,0.010963819,0.333333333,0.7
2.57421E-3,51.25490976,0.785618628,0.010864148,0.333333333,0.7
2.57767E-3,51.512676524,0.786061757,0.010764477,0.333333333,0.7
2.58248E-3,51.770924081,0.786676223,0.010664806,0.333333333,0.7
2.59529E-3,52.030452642,0.788304782,0.010565135,0.333333333,0.7
2.60672E-3,52.291124356,0.789747587,0.010465464,0.333333333,0.7
2.60672E-3,52.551796069,0.789747587,0.010266122,0.333333333,0.7
2.62818E-3,52.814614329,0.792430288,0.010266122,0.393939394,0.7
2.665E-3,53.081114378,0.796952234,0.010166451,0.393939394,0.7
2.6708E-3,53.348194813,0.797656016,0.01006678,0.393939394,0.7
2.67953E-3,53.616147771,0.798709457,0.009967109,0.393939394,0.7
2.68538E-3,53.884686082,0.79941311,0.009867437,0.393939394,0.7
2.70695E-3,54.155380634,0.801983969,0.009767766,0.393939394,0.7
2.70833E-3,54.426213377,0.802147604,0.009668095,0.393939394,0.7
2.71526E-3,54.697739337,0.802966421,0.009568424,0.393939394,0.7
2.82705E-3,54.980444672,0.815712969,0.009468753,0.393939394,0.7
2.82814E-3,55.26325913,0.815833235,0.009369082,0.393939394,0.7
2.84145E-3,55.547404432,0.817293687,0.009269411,0.424242424,0.7
2.85657E-3,55.833061309,0.818938429,0.00916974,0.424242424,0.7
2.86121E-3,56.119181989,0.819440117,0.009070069,0.424242424,0.7
2.87361E-3,56.406542617,0.820774534,0.008970398,0.424242424,0.7
2.91583E-3,56.698125472,0.825244914,0.008870727,0.454545455,0.7
2.97549E-3,56.995674768,0.831372564,0.008771056,0.454545455,0.7
3.00877E-3,57.296551289,0.834695882,0.008671384,0.454545455,0.7
3.03109E-3,57.59966004,0.836888701,0.008571713,0.454545455,0.7
3.04695E-3,57.904355202,0.838429398,0.008472042,0.484848485,0.7
3.05512E-3,58.209867509,0.839217307,0.008372371,0.484848485,0.7
3.15312E-3,58.525179018,0.848371899,0.0082727,0.484848485,0.7
3.16733E-3,58.841911971,0.849655828,0.008173029,0.484848485,0.7
3.17495E-3,59.159407271,0.850339938,0.008073358,0.484848485,0.7
3.19351E-3,59.47875818,0.85199213,0.007973687,0.515151515,0.8
3.21484E-3,59.800242227,0.853868905,0.007874016,0.515151515,0.8
3.24713E-3,60.124955199,0.856664598,0.007774345,0.515151515,0.8
3.28715E-3,60.453669963,0.860055352,0.007674674,0.515151515,0.8
3.32021E-3,60.785690743,0.86279598,0.007575002,0.515151515,0.8
3.32769E-3,61.118459868,0.863408857,0.007475331,0.515151515,0.8
3.33453E-3,61.451912938,0.863966597,0.00737566,0.515151515,0.8
3.34833E-3,61.786745491,0.865084613,0.007275989,0.515151515,0.8
3.36127E-3,62.122872854,0.866125642,0.007176318,0.545454545,0.8
3.37698E-3,62.460570754,0.867377583,0.007076647,0.545454545,0.8
3.3969E-3,62.800261253,0.86894913,0.006976976,0.545454545,0.8
3.40321E-3,63.140581942,0.869442269,0.006877305,0.545454545,0.8
3.52629E-3,63.493210659,0.878710073,0.006777634,0.545454545,0.8
3.5696E-3,63.850171041,0.881812783,0.006677963,0.545454545,0.8
3.58328E-3,64.208498667,0.882775543,0.006578292,0.575757576,0.8
3.60716E-3,64.569214469,0.884438429,0.006478621,0.575757576,0.8
3.61833E-3,64.931047266,0.885208075,0.006378949,0.575757576,0.8
3.62137E-3,65.29318408,0.885416664,0.006279278,0.575757576,0.8
3.68201E-3,65.661385022,0.889499035,0.006179607,0.575757576,0.8
3.69226E-3,66.030611208,0.890174712,0.006079936,0.575757576,0.8
3.76359E-3,66.406969853,0.894762312,0.005980265,0.575757576,0.8
3.76701E-3,66.783670661,0.894977509,0.005880594,0.575757576,0.8
3.77984E-3,67.161654836,0.895780747,0.005780923,0.575757576,0.8
3.79224E-3,67.54087929,0.896551177,0.005681252,0.575757576,0.8
3.88747E-3,67.929625991,0.902279537,0.005581581,0.575757576,0.8
3.99373E-3,68.328998495,0.908298107,0.00548191,0.575757576,0.8
4.02673E-3,68.731671555,0.910091029,0.005382239,0.575757576,0.8
4.04436E-3,69.136107634,0.911034327,0.005282568,0.575757576,0.8
4.05047E-3,69.541154185,0.911358645,0.005182896,0.575757576,0.8
4.08949E-3,69.950102697,0.91340385,0.005083225,0.575757576,0.8
4.10265E-3,70.360368006,0.914083342,0.004983554,0.575757576,0.8
4.10522E-3,70.770889585,0.914214961,0.004883883,0.575757576,0.8
4.1252E-3,71.183409609,0.91523446,0.004784212,0.575757576,0.8
4.15086E-3,71.598495651,0.916525758,0.004684541,0.575757576,0.8
4.15429E-3,72.013924334,0.91669669,0.00458487,0.575757576,0.8
4.15894E-3,72.429818294,0.916928241,0.004485199,0.575757576,0.8
4.23642E-3,72.853460615,0.920691058,0.004385528,0.575757576,0.8
4.23945E-3,73.277405833,0.92083464,0.004285857,0.575757576,0.8
4.26851E-3,73.704256962,0.922198986,0.004186186,0.575757576,0.8
4.4241E-3,74.146667322,0.929114019,0.004086515,0.575757576,0.8
4.42619E-3,74.589286395,0.929202473,0.003986843,0.575757576,0.8
4.42619E-3,75.031905468,0.929202473,0.003787501,0.575757576,0.8
4.47532E-3,75.479437296,0.931252943,0.003787501,0.636363636,0.8
4.48909E-3,75.928345941,0.931816866,0.00368783,0.636363636,0.8
4.53096E-3,76.381442348,0.933503833,0.003588159,0.636363636,0.8
4.63836E-3,76.845278251,0.937641738,0.003488488,0.636363636,0.8
4.64682E-3,77.309960334,0.93795661,0.003388817,0.636363636,0.8
4.71176E-3,77.781136173,0.940320676,0.003289146,0.636363636,0.8
4.71176E-3,78.252312011,0.940320676,0.003089804,0.636363636,0.8
4.73131E-3,78.7254434,0.941014791,0.003089804,0.696969697,0.8
4.81886E-3,79.20732918,0.944024488,0.002990133,0.696969697,0.8
4.82665E-3,79.689994147,0.944284806,0.002890461,0.696969697,0.8
4.83371E-3,80.173365134,0.944519634,0.00279079,0.696969697,0.8
4.92067E-3,80.665432437,0.947332203,0.002691119,0.696969697,0.8
4.96301E-3,81.161733158,0.948649322,0.002591448,0.696969697,0.8
5.06578E-3,81.668310705,0.951711284,0.002491777,0.696969697,0.8
5.10629E-3,82.178939497,0.952867552,0.002392106,0.696969697,0.8
5.22242E-3,82.701181418,0.9560309,0.002292435,0.696969697,0.8
5.27265E-3,83.228446223,0.957332473,0.002192764,0.696969697,0.8
5.291E-3,83.757546214,0.957798352,0.002093093,0.696969697,0.8
5.3844E-3,84.295986676,0.960091844,0.001993422,0.696969697,0.8
5.59528E-3,84.855514257,0.964821722,0.001893751,0.696969697,0.8
5.74167E-3,85.429680794,0.967771457,0.00179408,0.696969697,0.8
5.90699E-3,86.020379558,0.970806391,0.001694408,0.696969697,0.8
5.93071E-3,86.613451006,0.971217849,0.001594737,0.727272727,0.8
5.93071E-3,87.206522455,0.971217849,0.001395395,0.727272727,0.8
6.04849E-3,87.811371429,0.97317599,0.001395395,0.787878788,0.8
6.49339E-3,88.46071062,0.979444297,0.001295724,0.787878788,0.8
6.76003E-3,89.136713684,0.982475077,0.001196053,0.787878788,0.8
6.85862E-3,89.822575847,0.983478826,0.001096382,0.787878788,0.8
8.08267E-3,90.630843143,0.992056417,0.000996711,0.787878788,0.8
8.09783E-3,91.440626586,0.992128141,0.00089704,0.787878788,0.8
8.32427E-3,92.27305392,0.99312543,0.000797369,0.818181818,0.9
8.32427E-3,93.93790859,0.99312543,0.000498355,0.818181818,0.9
9.8179E-3,94.919699074,0.997186929,0.000498355,0.909090909,1
9.90276E-3,95.909974851,0.997326164,0.000398684,0.909090909,1
1.01768E-2,96.92765534,0.997730481,0.000299013,0.909090909,1
1.53617E-2,98.46382767,0.999897947,0.000199342,0.939393939,1
1.53617E-2,100,0.999897947,0,0.939393939,1
