Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.39457E-4,11.767176228,0.152958879,0.042459882,0.03030303,0
3.54165E-4,12.011577521,0.159029769,0.041762185,0.03030303,0
3.63543E-4,12.263340963,0.162877777,0.041064487,0.03030303,0
3.79359E-4,12.524468277,0.169327323,0.04036679,0.03030303,0
3.89865E-4,12.75645484,0.173584161,0.039768763,0.03030303,0
4.04258E-4,13.034604635,0.179380786,0.039071065,0.03030303,0
4.37309E-4,13.285940645,0.192537899,0.038473039,0.03030303,0
4.49543E-4,13.507930971,0.19735442,0.037974684,0.03030303,0
4.70638E-4,13.783924095,0.205591865,0.037376657,0.03030303,0
4.99595E-4,14.027611627,0.216762393,0.036878302,0.03030303,0
5.10815E-4,14.282432039,0.221048029,0.036379946,0.03030303,0
5.30877E-4,14.543883017,0.228653225,0.035881591,0.03030303,0
5.44791E-4,14.759839598,0.233883734,0.035482906,0.03030303,0
5.62898E-4,15.03920895,0.240637624,0.034984551,0.03030303,0
5.73636E-4,15.26765372,0.244614897,0.034585867,0.03030303,0
6.06797E-4,15.503945275,0.256766172,0.034187182,0.03030303,0
6.30153E-4,15.751848197,0.265206846,0.033788498,0.03030303,0
6.39197E-4,16.006303209,0.268449487,0.033389814,0.03030303,0
6.49151E-4,16.264766956,0.272002248,0.032991129,0.060606061,0.1
6.63732E-4,16.528119555,0.277174555,0.032592445,0.060606061,0.1
6.71666E-4,16.795390716,0.279973693,0.032193761,0.060606061,0.1
6.83638E-4,17.066651441,0.284177015,0.031795076,0.060606061,0.1
6.99194E-4,17.274802267,0.289601814,0.031496063,0.060606061,0.1
7.16651E-4,17.559088148,0.295640769,0.031097379,0.060606061,0.1
7.20634E-4,17.774819637,0.297011545,0.030798365,0.060606061,0.1
7.36398E-4,18.06557895,0.302410118,0.030399681,0.060606061,0.1
7.50561E-4,18.289774557,0.307224948,0.030100668,0.060606061,0.1
7.67724E-4,18.518913339,0.313015349,0.029801655,0.060606061,0.1
7.7644E-4,18.75098103,0.315937269,0.029502641,0.060606061,0.1
8.00919E-4,19.067291903,0.32407738,0.029103957,0.060606061,0.1
8.0715E-4,19.308627891,0.326134087,0.028804944,0.060606061,0.1
8.19811E-4,19.553744877,0.33029355,0.02850593,0.060606061,0.1
8.29185E-4,19.801670803,0.333356422,0.028206917,0.060606061,0.1
8.37524E-4,20.031137345,0.33606968,0.027907904,0.060606061,0.1
8.50487E-4,20.30629682,0.340265312,0.027608891,0.060606061,0.2
8.69787E-4,20.564034977,0.3464627,0.027309877,0.060606061,0.2
8.79095E-4,20.826548508,0.349430843,0.027010864,0.060606061,0.2
8.84542E-4,21.00323373,0.351161352,0.026811522,0.060606061,0.2
9.09906E-4,21.273997776,0.359159997,0.026512509,0.060606061,0.2
9.17956E-4,21.549349291,0.361677651,0.026213495,0.060606061,0.2
9.30263E-4,21.827066649,0.365507959,0.025914482,0.060606061,0.2
9.3626E-4,22.014226914,0.367365963,0.02571514,0.060606061,0.2
9.49571E-4,22.297708895,0.371470877,0.025416127,0.090909091,0.2
9.56053E-4,22.583414628,0.373460046,0.025117114,0.090909091,0.2
9.56471E-4,22.774667031,0.373588058,0.024917771,0.151515152,0.3
9.67727E-4,23.063009737,0.37702673,0.024618758,0.151515152,0.3
9.80569E-4,23.258202495,0.380926812,0.024419416,0.151515152,0.3
1.0216E-3,23.560033188,0.393225938,0.024120403,0.151515152,0.3
1.03664E-3,23.766652602,0.39767244,0.023921061,0.151515152,0.3
1.07471E-3,24.085286986,0.408781207,0.023622047,0.151515152,0.3
1.08779E-3,24.302446111,0.412550137,0.023422705,0.151515152,0.3
1.09498E-3,24.520947368,0.414612415,0.023223363,0.151515152,0.3
1.1035E-3,24.850808155,0.417046318,0.02292435,0.151515152,0.3
1.10572E-3,25.071771274,0.417679783,0.022725007,0.151515152,0.3
1.12631E-3,25.296213438,0.423513448,0.022525665,0.151515152,0.4
1.16364E-3,25.525365335,0.433942181,0.022326323,0.151515152,0.4
1.17975E-3,25.760635464,0.438384227,0.022126981,0.151515152,0.4
1.2148E-3,26.120430163,0.447930068,0.021827968,0.151515152,0.4
1.21961E-3,26.364296275,0.449225769,0.021628626,0.151515152,0.4
1.26399E-3,26.614167792,0.4610503,0.021429283,0.151515152,0.4
1.28362E-3,26.870115661,0.466199076,0.021229941,0.151515152,0.4
1.29667E-3,27.129407111,0.46959678,0.021030599,0.151515152,0.4
1.30881E-3,27.260288507,0.472736516,0.020930928,0.151515152,0.4
1.33457E-3,27.5269031,0.479336271,0.020731586,0.151515152,0.4
1.34685E-3,27.795533132,0.482452244,0.020532244,0.151515152,0.4
1.38085E-3,28.07169453,0.490987348,0.020332901,0.151515152,0.4
1.39999E-3,28.349908204,0.495730245,0.020133559,0.151515152,0.4
1.42417E-3,28.633562922,0.501657614,0.019934217,0.151515152,0.4
1.42461E-3,28.776023828,0.501764617,0.019834546,0.151515152,0.4
1.43128E-3,29.062182389,0.503388376,0.019635204,0.151515152,0.4
1.4624E-3,29.351700574,0.510887171,0.019435862,0.151515152,0.4
1.46999E-3,29.644957765,0.512700792,0.019236519,0.151515152,0.4
1.47517E-3,29.792474551,0.513932438,0.019136848,0.151515152,0.4
1.49035E-3,30.089322428,0.517529023,0.018937506,0.151515152,0.4
1.50052E-3,30.388645494,0.519920797,0.018738164,0.151515152,0.4
1.50399E-3,30.539044255,0.52073495,0.018638493,0.151515152,0.4
1.51737E-3,30.841853184,0.523861116,0.018439151,0.151515152,0.4
1.53794E-3,31.147748801,0.528626319,0.018239809,0.151515152,0.4
1.54097E-3,31.301846288,0.52932598,0.018140138,0.151515152,0.4
1.5471E-3,31.611180121,0.530734467,0.017940795,0.151515152,0.4
1.56553E-3,31.76773345,0.534944924,0.017841124,0.151515152,0.4
1.59159E-3,32.084111413,0.540834091,0.017641782,0.151515152,0.4
1.60307E-3,32.403887007,0.543404219,0.01744244,0.151515152,0.4
1.62542E-3,32.566428888,0.548367059,0.017342769,0.151515152,0.4
1.6385E-3,32.894100575,0.551247078,0.017143427,0.151515152,0.4
1.64398E-3,33.058498767,0.552448429,0.017043756,0.151515152,0.4
1.65353E-3,33.38889847,0.554532721,0.016844413,0.151515152,0.4
1.65923E-3,33.554821223,0.555772799,0.016744742,0.151515152,0.4
1.6786E-3,33.89021556,0.559961221,0.0165454,0.151515152,0.4
1.68004E-3,34.058219369,0.560270805,0.016445729,0.151515152,0.4
1.71302E-3,34.399776253,0.567306921,0.016246387,0.151515152,0.4
1.73024E-3,34.572800299,0.570935013,0.016146716,0.151515152,0.4
1.74211E-3,34.920451603,0.573417787,0.015947374,0.151515152,0.4
1.75536E-3,35.095987756,0.576173859,0.015847703,0.151515152,0.4
1.77017E-3,35.273004941,0.579232438,0.015748031,0.151515152,0.4
1.79928E-3,35.63029386,0.585180499,0.015548689,0.151515152,0.4
1.81133E-3,35.811426541,0.587616234,0.015449018,0.151515152,0.4
1.82897E-3,36.176375517,0.591158615,0.015249676,0.151515152,0.4
1.87987E-3,36.364362909,0.601210981,0.015150005,0.151515152,0.4
1.8935E-3,36.553712934,0.603859577,0.015050334,0.151515152,0.4
1.91319E-3,36.934969321,0.60765509,0.014850992,0.151515152,0.4
1.92515E-3,37.127484058,0.609943254,0.014751321,0.151515152,0.4
1.93144E-3,37.320627591,0.611140848,0.01465165,0.151515152,0.4
1.93925E-3,37.514553051,0.612624962,0.014551978,0.151515152,0.4
1.96656E-3,37.906959935,0.617763808,0.014352636,0.151515152,0.4
1.99166E-3,38.106126146,0.622426882,0.014252965,0.151515152,0.4
1.99702E-3,38.305828422,0.623415409,0.014153294,0.151515152,0.4
1.99818E-3,38.505646516,0.623628641,0.014053623,0.151515152,0.4
2.01628E-3,38.907914376,0.626945713,0.013854281,0.151515152,0.4
2.06127E-3,39.114041489,0.635063616,0.01375461,0.151515152,0.4
2.10167E-3,39.324208086,0.642201999,0.013654939,0.151515152,0.4
2.10189E-3,39.534397121,0.642241258,0.013555268,0.181818182,0.4
2.14372E-3,39.96248517,0.649485017,0.013355925,0.181818182,0.4
2.15571E-3,40.178055721,0.651533745,0.013256254,0.181818182,0.4
2.18044E-3,40.396099679,0.655723335,0.013156583,0.181818182,0.4
2.18821E-3,40.61492076,0.657029241,0.013056912,0.181818182,0.4
2.19103E-3,40.83402353,0.657501377,0.012957241,0.181818182,0.4
2.22124E-3,41.056147762,0.662524927,0.01285757,0.181818182,0.4
2.2244E-3,41.278587488,0.663045206,0.012757899,0.181818182,0.4
2.24014E-3,41.502601905,0.665630056,0.012658228,0.181818182,0.4
2.28934E-3,41.959854057,0.673578614,0.012458886,0.181818182,0.4
2.30502E-3,42.190355725,0.676071402,0.012359215,0.181818182,0.4
2.31363E-3,42.421718606,0.677432799,0.012259544,0.181818182,0.4
2.35735E-3,42.657453783,0.684256724,0.012159872,0.181818182,0.4
2.35735E-3,42.89318896,0.684256724,0.01196053,0.181818182,0.4
2.38725E-3,43.131913827,0.6888395,0.01196053,0.242424242,0.4
2.39012E-3,43.370925745,0.689275995,0.011860859,0.242424242,0.4
2.40515E-3,43.611441167,0.691552259,0.011761188,0.242424242,0.4
2.4056E-3,43.852001617,0.691620174,0.011661517,0.242424242,0.4
2.42326E-3,44.094327701,0.694271433,0.011561846,0.272727273,0.5
2.42866E-3,44.337193583,0.695077431,0.011462175,0.272727273,0.5
2.42943E-3,44.58013687,0.695192834,0.011362504,0.272727273,0.5
2.47472E-3,44.827608864,0.701869172,0.011262833,0.272727273,0.5
2.49832E-3,45.077440621,0.705289844,0.011163162,0.272727273,0.5
2.50324E-3,45.327764785,0.705998661,0.01106349,0.272727273,0.5
2.50802E-3,45.578566331,0.706684225,0.010963819,0.272727273,0.5
2.5209E-3,45.830655952,0.708526053,0.010864148,0.272727273,0.5
2.52879E-3,46.083534784,0.709648832,0.010764477,0.272727273,0.5
2.55253E-3,46.338787636,0.713000251,0.010664806,0.272727273,0.5
2.56031E-3,46.594819124,0.714091009,0.010565135,0.272727273,0.5
2.56057E-3,46.850875707,0.714126094,0.010465464,0.272727273,0.5
2.56226E-3,47.107101931,0.714363158,0.010365793,0.272727273,0.5
2.57678E-3,47.36477964,0.716383502,0.010266122,0.272727273,0.5
2.61508E-3,47.626287665,0.721646635,0.010166451,0.272727273,0.5
2.6191E-3,47.888197694,0.722193323,0.01006678,0.272727273,0.5
2.68074E-3,48.156271269,0.730441991,0.009967109,0.272727273,0.5
2.69862E-3,48.426133232,0.732789221,0.009867437,0.272727273,0.5
2.71725E-3,48.69785784,0.735212183,0.009767766,0.272727273,0.5
2.75774E-3,48.973631617,0.740403893,0.009668095,0.272727273,0.5
2.77707E-3,49.251338774,0.742846779,0.009568424,0.272727273,0.5
2.82441E-3,49.533780048,0.748731863,0.009468753,0.303030303,0.5
2.84222E-3,49.818002013,0.750910455,0.009369082,0.303030303,0.5
2.87197E-3,50.105199037,0.754508236,0.009269411,0.333333333,0.5
2.90091E-3,50.395289632,0.757957619,0.00916974,0.333333333,0.5
2.9321E-3,50.688500015,0.761622392,0.009070069,0.333333333,0.5
2.96061E-3,50.984560842,0.764922239,0.008970398,0.333333333,0.5
2.97354E-3,51.281915005,0.76640438,0.008870727,0.333333333,0.5
2.98878E-3,51.580793064,0.76813875,0.008771056,0.333333333,0.5
3.0065E-3,51.881443552,0.77013979,0.008671384,0.363636364,0.5
3.04113E-3,52.185556855,0.773999549,0.008571713,0.363636364,0.5
3.05004E-3,52.490561018,0.774982004,0.008472042,0.363636364,0.5
3.05636E-3,52.796196802,0.775675977,0.008372371,0.363636364,0.5
3.10381E-3,53.106577853,0.7808217,0.0082727,0.363636364,0.5
3.13012E-3,53.41958978,0.78362356,0.008173029,0.363636364,0.5
3.1978E-3,53.739369525,0.790667746,0.008073358,0.363636364,0.5
3.22327E-3,54.061696426,0.793259113,0.007973687,0.363636364,0.5
3.26138E-3,54.387834231,0.797076385,0.007874016,0.393939394,0.5
3.27148E-3,54.71498273,0.798076888,0.007774345,0.393939394,0.5
3.27833E-3,55.042816207,0.798752155,0.007674674,0.393939394,0.5
3.44027E-3,55.386843063,0.814074503,0.007575002,0.393939394,0.5
3.49112E-3,55.735955316,0.818641325,0.007475331,0.393939394,0.5
3.49268E-3,56.085223682,0.81877973,0.00737566,0.393939394,0.5
3.51645E-3,56.436868554,0.820873667,0.007275989,0.393939394,0.5
3.5629E-3,56.793158539,0.824896867,0.007176318,0.393939394,0.5
3.58574E-3,57.151732099,0.826841446,0.007076647,0.393939394,0.5
3.59077E-3,57.510809125,0.82726726,0.006976976,0.393939394,0.5
3.63869E-3,57.874677907,0.831267905,0.006877305,0.393939394,0.5
3.64146E-3,58.238824172,0.831496717,0.006777634,0.393939394,0.5
3.6702E-3,58.60584451,0.833848499,0.006677963,0.393939394,0.5
3.7262E-3,58.978464175,0.838336438,0.006578292,0.393939394,0.5
3.74397E-3,59.352860676,0.839735102,0.006478621,0.393939394,0.5
3.78768E-3,59.731628971,0.843125128,0.006378949,0.393939394,0.5
3.80249E-3,60.111878332,0.844257256,0.006279278,0.393939394,0.5
3.81216E-3,60.493094661,0.844991994,0.006179607,0.393939394,0.5
3.85098E-3,60.878193142,0.84790707,0.006079936,0.424242424,0.5
3.85304E-3,61.263497274,0.848059954,0.005980265,0.454545455,0.5
3.862E-3,61.649696912,0.848723895,0.005880594,0.454545455,0.5
3.86455E-3,62.036151873,0.848912663,0.005780923,0.454545455,0.5
3.86502E-3,62.422653838,0.848947389,0.005681252,0.454545455,0.5
3.95634E-3,62.818288165,0.855545032,0.005581581,0.454545455,0.5
4.02847E-3,63.221135526,0.860551744,0.00548191,0.484848485,0.5
4.04064E-3,63.625199857,0.861379192,0.005382239,0.484848485,0.5
4.08739E-3,64.033938892,0.86451224,0.005282568,0.484848485,0.5
4.20766E-3,64.454704672,0.872251128,0.005182896,0.484848485,0.5
4.3236E-3,64.887064465,0.879292809,0.005083225,0.484848485,0.5
4.3335E-3,65.320414662,0.879876031,0.004983554,0.484848485,0.5
4.38061E-3,65.758475851,0.882611856,0.004883883,0.484848485,0.5
4.44055E-3,66.202531081,0.886002901,0.004784212,0.484848485,0.5
4.45523E-3,66.648054528,0.886818478,0.004684541,0.515151515,0.5
4.76172E-3,67.124226045,0.902572028,0.00458487,0.515151515,0.5
4.76601E-3,67.600827095,0.902776467,0.004485199,0.515151515,0.5
4.84137E-3,68.084963904,0.906294176,0.004385528,0.545454545,0.6
4.84707E-3,68.569671262,0.906555268,0.004285857,0.545454545,0.6
5.00172E-3,69.069842787,0.913361431,0.004186186,0.545454545,0.6
5.00936E-3,69.570778337,0.913684538,0.004086515,0.575757576,0.6
5.24673E-3,70.095450999,0.92314457,0.003986843,0.575757576,0.6
5.32176E-3,70.62762729,0.925913687,0.003887172,0.575757576,0.6
5.41488E-3,71.169115526,0.929211808,0.003787501,0.575757576,0.6
5.5113E-3,71.72024536,0.932472057,0.00368783,0.575757576,0.6
5.57967E-3,72.278212008,0.934692484,0.003588159,0.575757576,0.6
5.71549E-3,72.849760591,0.93888931,0.003488488,0.575757576,0.6
5.73394E-3,73.423154975,0.93943845,0.003388817,0.575757576,0.6
5.76478E-3,73.999632734,0.940344792,0.003289146,0.575757576,0.6
5.78268E-3,74.577900826,0.940864814,0.003189475,0.606060606,0.6
5.93742E-3,75.17164301,0.94517466,0.003089804,0.636363636,0.7
5.93742E-3,75.765385195,0.94517466,0.002890461,0.636363636,0.7
5.9886E-3,76.364245301,0.946529821,0.002890461,0.696969697,0.7
6.05691E-3,76.969936644,0.948286596,0.00279079,0.696969697,0.7
6.21213E-3,77.591149953,0.952066757,0.002691119,0.696969697,0.7
6.21583E-3,78.21273285,0.952153314,0.002591448,0.696969697,0.7
6.27056E-3,78.839788524,0.953416886,0.002491777,0.696969697,0.7
6.34511E-3,79.474299828,0.955084744,0.002392106,0.696969697,0.7
6.41281E-3,80.115580693,0.956547341,0.002292435,0.696969697,0.7
6.51626E-3,80.767207082,0.958691062,0.002192764,0.696969697,0.7
6.51626E-3,81.418833471,0.958691062,0.001993422,0.696969697,0.7
6.55256E-3,82.074089252,0.959417785,0.001993422,0.757575758,0.8
6.85537E-3,82.759626679,0.965003702,0.001893751,0.757575758,0.8
6.91943E-3,83.451569733,0.966082993,0.00179408,0.787878788,0.9
7.29087E-3,84.180656801,0.971716754,0.001694408,0.787878788,0.9
7.41279E-3,84.921935528,0.973353755,0.001594737,0.787878788,1
7.89248E-3,85.711183997,0.978925585,0.001495066,0.787878788,1
7.91592E-3,86.502775622,0.979165695,0.001395395,0.787878788,1
8.41919E-3,87.344695105,0.983711156,0.001295724,0.787878788,1
9.00629E-3,88.245324581,0.987776401,0.001196053,0.787878788,1
9.42268E-3,89.187592762,0.990028401,0.001096382,0.787878788,1
9.48556E-3,90.136149039,0.990330371,0.000996711,0.818181818,1
9.48556E-3,92.033261593,0.990330371,0.000697698,0.818181818,1
9.51885E-3,92.985146486,0.9904865,0.000697698,0.909090909,1
1.04723E-2,95.936141487,0.994031683,0.000398684,1,1
1.1552E-2,97.091343888,0.996480146,0.000299013,1,1
1.30664E-2,98.397986587,0.998321627,0.000199342,1,1
1.60201E-2,100,0.999604118,0.000099671,1,1
