X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-122.68454520386886,41.99606294012204,train,0.0023316902228598794,45.37272758250248,0.6961328860281544
-123.3814,42.1258,train,0.010486021862654883,93.69137829620011,0.9952843948487492
-122.365,42.1178,train,0.003109454531029207,56.66386606890817,0.7957667690320064
-123.51167,41.23472,train,0.005622263465596002,74.78442794587319,0.9434247438949356
-123.4341,42.1199,train,0.005907384359950764,76.51270582904962,0.951093262892218
-121.77150579135221,40.848188142511844,train,0.004797358484567537,69.75170997837202,0.9137731336714942
-122.7083,42.1947,train,8.510887185444554E-4,21.77738279561127,0.3525969857323846
-122.7083,42.1947,train,8.510887185444554E-4,21.77738279561127,0.3525969857323846
-121.8325,40.90611,train,9.546990833198461E-4,24.805911385563803,0.38597311354489994
-122.68351138508179,41.75844631502727,train,0.003086774897059927,55.73077764026443,0.7933867426818758
-122.9433,42.077,train,0.0032373733367672525,57.930070185409285,0.8086863621667911
-122.6175,42.27,train,0.003731685552552409,63.5088553426401,0.8513803512869859
-120.43444,38.56778,train,0.0030258764678976644,53.89160807232976,0.7868578677615043
-122.7069,42.0914,train,0.001024554996361063,26.3277191027187,0.40749921468351225
-123.46495898576246,41.07642966761672,train,0.004338649423612988,67.95176438873578,0.8910033193941054
-121.5203,45.7056,train,0.0024753195042341034,47.55027122757171,0.7176305900197926
-122.211,43.4838,train,7.123347209472285E-4,19.21272038691269,0.3050410926326962
-123.3814,42.1258,train,0.010486021862654883,93.69137829620011,0.9952843948487492
-123.53725084469595,41.08796883920146,train,0.013286419063350515,97.62543033895085,0.9988721994667671
-122.7069,42.0914,train,0.001024554996361063,26.3277191027187,0.40749921468351225
-123.53725084469595,41.08796883920146,train,0.013286419063350515,97.62543033895085,0.9988721994667671
-122.365,42.1178,train,0.003109454531029207,56.66386606890817,0.7957667690320064
-120.45364272132403,38.54614085933125,train,0.0023529512360862385,45.60803658370821,0.6994154430112471
-123.48442,40.95656,train,0.02374573989419366,100.0,0.9999946086974303
-122.28472,41.06805,train,0.0010795740591226914,27.37278380279062,0.42392076137363455
-123.3814,42.1258,train,0.010486021862654883,93.69137829620011,0.9952843948487492
-123.3814,42.1258,train,0.010486021862654883,93.69137829620011,0.9952843948487492
-122.9433,42.077,train,0.0032373733367672525,57.930070185409285,0.8086863621667911
-123.51167,41.23472,train,0.005622263465596002,74.78442794587319,0.9434247438949356
-122.365,42.1178,train,0.003109454531029207,56.66386606890817,0.7957667690320064
-123.6686,40.7579,train,0.004932580345454774,72.18468818548713,0.9195285464871388
-123.0196,42.7754,train,0.0044299276081023135,69.27194877171,0.8959691851452691
-121.77150579135221,40.848188142511844,train,0.004797358484567537,69.75170997837202,0.9137731336714942
-123.51167,41.23472,test,0.005622263465596002,74.78442794587319,0.9434247438949356
-123.20994065599051,41.56107450231362,test,7.634430141580203E-4,20.100810180435126,0.3229510401197191
-122.9433,42.077,test,0.0032373733367672525,57.930070185409285,0.8086863621667911
-123.0196,42.7754,test,0.0044299276081023135,69.27194877171,0.8959691851452691
-120.45364272132403,38.54614085933125,test,0.0023529512360862385,45.60803658370821,0.6994154430112471
-121.834,40.864999999066356,test,0.006883544237318738,81.36035557384771,0.970297382927236
-122.7804,42.1785,test,0.00387114040448061,64.90429725973331,0.8615999241711678
-122.9433,42.077,test,0.0032373733367672525,57.930070185409285,0.8086863621667911
-123.4575,42.1394,test,7.682238928295468E-4,20.21744492598732,0.3246026160838561
-122.8655155538058,41.11206442551089,test,0.004290278972708783,67.69645729719763,0.8882764064839108
