species,x,y
Lithophragma_glabrum,-113.9767,44.4144
Lithophragma_glabrum,-113.946,46.884
Lithophragma_glabrum,-113.725367,42.08075
Lithophragma_glabrum,-113.648333,42.323333
Lithophragma_glabrum,-112.50931,42.90336
Lithophragma_glabrum,-112.448845,42.887788
Lithophragma_glabrum,-112.3895,42.7544
Lithophragma_glabrum,-112.1701,44.439
Lithophragma_glabrum,-112.068252,43.089076
Lithophragma_glabrum,-111.57776,42.25458
Lithophragma_glabrum,-111.4333,44.2167
Lithophragma_glabrum,-111.335621,42.821343
Lithophragma_glabrum,-111.200787,45.666596
Lithophragma_glabrum,-109.44222,45.52056
Lithophragma_glabrum,-108.73806,38.90472
Lithophragma_glabrum,-123.76833,49.12139
Lithophragma_glabrum,-123.5447,41.9317
Lithophragma_glabrum,-123.46495898576246,41.07642966761672
Lithophragma_glabrum,-123.46411,41.076656
Lithophragma_glabrum,-123.3717,42.0897
Lithophragma_glabrum,-123.31667,48.4
Lithophragma_glabrum,-123.31667,48.78333
Lithophragma_glabrum,-123.2291,42.4212
Lithophragma_glabrum,-123.19286025739589,41.56120465336862
Lithophragma_glabrum,-123.19201,41.56144
Lithophragma_glabrum,-123.1822,42.2076
Lithophragma_glabrum,-123.178,43.9897
Lithophragma_glabrum,-123.0967,43.9836
Lithophragma_glabrum,-123.0541,44.0453
Lithophragma_glabrum,-123.0352,40.7666
Lithophragma_glabrum,-123.0167,42.0255
Lithophragma_glabrum,-123.0103,43.9956
Lithophragma_glabrum,-122.98407462803783,40.206458400900864
Lithophragma_glabrum,-122.983246,40.206665
Lithophragma_glabrum,-122.9678,44.5103
Lithophragma_glabrum,-122.92362708276974,41.12295374143209
Lithophragma_glabrum,-122.92279,41.123177
Lithophragma_glabrum,-122.9113,42.477
Lithophragma_glabrum,-122.90866572507032,41.05765490135114
Lithophragma_glabrum,-122.90783,41.05788
Lithophragma_glabrum,-122.86649489930807,39.72627802378164
Lithophragma_glabrum,-122.865685,39.72648
Lithophragma_glabrum,-122.8433333,39.73388889
Lithophragma_glabrum,-122.84333,39.733889999072375
Lithophragma_glabrum,-122.76870773787255,39.38252528889991
Lithophragma_glabrum,-122.7679,39.382717
Lithophragma_glabrum,-122.69318424757641,41.28910320214473
Lithophragma_glabrum,-122.69235,41.28933
Lithophragma_glabrum,-122.64194998343459,41.7321070644886
Lithophragma_glabrum,-122.64182998296944,41.73225706338901
Lithophragma_glabrum,-122.64111,41.73234
Lithophragma_glabrum,-122.64099,41.73249
Lithophragma_glabrum,-122.60005985242509,41.78643665531864
Lithophragma_glabrum,-122.59922,41.78667
Lithophragma_glabrum,-122.5586,42.2841
Lithophragma_glabrum,-122.52729721642477,41.72891812848035
Lithophragma_glabrum,-122.52646,41.72915
Lithophragma_glabrum,-122.4519,43.0197
Lithophragma_glabrum,-122.43166999999997,41.48555999906367
Lithophragma_glabrum,-122.4316667,41.48555556
Lithophragma_glabrum,-122.429980665233,41.45816296515689
Lithophragma_glabrum,-122.42915,41.45839
Lithophragma_glabrum,-122.38446903719337,41.422693896883956
Lithophragma_glabrum,-122.38364,41.42292
Lithophragma_glabrum,-122.15438860910736,41.74517119026097
Lithophragma_glabrum,-122.15356,41.7454
Lithophragma_glabrum,-122.1531,44.3995
Lithophragma_glabrum,-122.1156,45.5772
Lithophragma_glabrum,-121.7806,42.225
Lithophragma_glabrum,-121.6713,44.5465
Lithophragma_glabrum,-121.6628,45.6983
Lithophragma_glabrum,-121.6391,42.3513
Lithophragma_glabrum,-121.6355,44.3981
Lithophragma_glabrum,-121.612,44.3546
Lithophragma_glabrum,-121.6097,44.3581
Lithophragma_glabrum,-121.6043,44.3564
Lithophragma_glabrum,-121.5837,44.5593
Lithophragma_glabrum,-121.56667,50.36667
Lithophragma_glabrum,-121.5437,44.2838
Lithophragma_glabrum,-121.5396,45.6723
Lithophragma_glabrum,-121.5272,44.2911
Lithophragma_glabrum,-121.52169405069897,40.45218676892035
Lithophragma_glabrum,-121.5209,40.45239
Lithophragma_glabrum,-121.48038,45.72146
Lithophragma_glabrum,-121.46333,45.715
Lithophragma_glabrum,-121.4575,45.715278
Lithophragma_glabrum,-121.4575,45.71528
Lithophragma_glabrum,-121.45,40.66666667
Lithophragma_glabrum,-121.45,40.66667
Lithophragma_glabrum,-121.4469444,41.13055556
Lithophragma_glabrum,-121.4469444,41.13194444
Lithophragma_glabrum,-121.44694,41.13055999906516
Lithophragma_glabrum,-121.44694,41.13193999906514
Lithophragma_glabrum,-121.42889,40.348329999068916
Lithophragma_glabrum,-121.42889,40.34833
Lithophragma_glabrum,-121.4288889,40.34833333
Lithophragma_glabrum,-121.4258333,40.11611111
Lithophragma_glabrum,-121.42583,40.116109999070176
Lithophragma_glabrum,-121.42278,40.11527999907018
Lithophragma_glabrum,-121.4227778,40.11527778
Lithophragma_glabrum,-121.4044444,40.06333333
Lithophragma_glabrum,-121.40444,40.063329999070476
Lithophragma_glabrum,-121.3961,45.6042
Lithophragma_glabrum,-121.3961,45.6836
Lithophragma_glabrum,-121.360333,45.712333
Lithophragma_glabrum,-121.339681,47.322244
Lithophragma_glabrum,-121.33968,47.32224
Lithophragma_glabrum,-121.3374,44.1429
Lithophragma_glabrum,-121.3058,45.6853
Lithophragma_glabrum,-121.3038,41.3044
Lithophragma_glabrum,-121.2925,44.36
Lithophragma_glabrum,-121.285,45.69611
Lithophragma_glabrum,-121.2841,45.6713
Lithophragma_glabrum,-121.2767,44.6036
Lithophragma_glabrum,-121.2689,45.6007
Lithophragma_glabrum,-121.2503,45.1667
Lithophragma_glabrum,-121.2308,40.3064
Lithophragma_glabrum,-121.21954,45.74364
Lithophragma_glabrum,-121.2,39.83999999907175
Lithophragma_glabrum,-121.2,39.84
Lithophragma_glabrum,-121.1775,45.5947
Lithophragma_glabrum,-121.1728,44.2728
Lithophragma_glabrum,-121.1617,45.2372
Lithophragma_glabrum,-121.15495,40.65085
Lithophragma_glabrum,-121.1458333,39.62888889
Lithophragma_glabrum,-121.14583000000002,39.628889999073
Lithophragma_glabrum,-121.1436111,39.62861111
Lithophragma_glabrum,-121.14361,39.62860999907302
Lithophragma_glabrum,-121.13289741592081,41.304686530622014
Lithophragma_glabrum,-121.1321,41.3049
Lithophragma_glabrum,-121.13153,45.71452
Lithophragma_glabrum,-121.123755,45.80862
Lithophragma_glabrum,-121.12375,45.80862
Lithophragma_glabrum,-121.11775,45.97498
Lithophragma_glabrum,-121.1131,41.2317
Lithophragma_glabrum,-121.1111,42.2514
Lithophragma_glabrum,-121.10639,40.6049999990676
Lithophragma_glabrum,-121.1063889,40.605
Lithophragma_glabrum,-121.06188684837639,40.70639647796849
Lithophragma_glabrum,-121.0611,40.7066
Lithophragma_glabrum,-121.059,44.2554
Lithophragma_glabrum,-121.0582,44.2547
Lithophragma_glabrum,-121.05639000000001,41.169719999064974
Lithophragma_glabrum,-121.0563889,41.16972222
Lithophragma_glabrum,-121.02778,39.7525
Lithophragma_glabrum,-121.0277778,39.7525
Lithophragma_glabrum,-121.01778,39.75
Lithophragma_glabrum,-121.0053855017411,40.706396955437846
Lithophragma_glabrum,-121.0046,40.7066
Lithophragma_glabrum,-120.974042,45.695688
Lithophragma_glabrum,-120.97404,45.69569
Lithophragma_glabrum,-120.9442,41.1939
Lithophragma_glabrum,-120.8836111,39.80138889
Lithophragma_glabrum,-120.88360999999999,39.80138999907198
Lithophragma_glabrum,-120.8794444,39.79138889
Lithophragma_glabrum,-120.87944,39.79139
Lithophragma_glabrum,-120.857105,47.299413
Lithophragma_glabrum,-120.8571,47.29941
Lithophragma_glabrum,-120.8438,44.9751
Lithophragma_glabrum,-120.8086111,41.12166667
Lithophragma_glabrum,-120.80861,41.12167
Lithophragma_glabrum,-120.7917,45.4153
Lithophragma_glabrum,-120.78948527650627,41.043093447208804
Lithophragma_glabrum,-120.78894,47.19546
Lithophragma_glabrum,-120.788936,47.195463
Lithophragma_glabrum,-120.7887,41.0433
Lithophragma_glabrum,-120.78333,50.1
Lithophragma_glabrum,-120.78028,41.04277999906554
Lithophragma_glabrum,-120.7802778,41.04277778
Lithophragma_glabrum,-120.760883,46.535232
Lithophragma_glabrum,-120.76088,46.53523
Lithophragma_glabrum,-120.755012,47.068029
Lithophragma_glabrum,-120.75501,47.06803
Lithophragma_glabrum,-120.74962,47.08675
Lithophragma_glabrum,-120.749617,47.08675
Lithophragma_glabrum,-120.7347,45.6417
Lithophragma_glabrum,-120.73,46.38306
Lithophragma_glabrum,-120.71667,40.16667
Lithophragma_glabrum,-120.7166667,40.16666667
Lithophragma_glabrum,-120.7166667,40.1666667
Lithophragma_glabrum,-120.7128,40.102499999070254
Lithophragma_glabrum,-120.7128,40.1025
Lithophragma_glabrum,-120.71278,40.102499999070254
Lithophragma_glabrum,-120.7127778,40.1025
Lithophragma_glabrum,-120.6744444,40.31
Lithophragma_glabrum,-120.67444,40.30999999906913
Lithophragma_glabrum,-120.66657175437865,40.31230631460606
Lithophragma_glabrum,-120.6658,40.3125
Lithophragma_glabrum,-120.65198,47.17804
Lithophragma_glabrum,-120.6506,45.731
Lithophragma_glabrum,-120.6436111,39.91666667
Lithophragma_glabrum,-120.64361,39.91666999907131
Lithophragma_glabrum,-120.63139,40.43916999906845
Lithophragma_glabrum,-120.6313889,40.43916667
Lithophragma_glabrum,-120.61227,47.14487
Lithophragma_glabrum,-120.612267,47.144867
Lithophragma_glabrum,-120.6,45.791667
Lithophragma_glabrum,-120.6,45.79167
Lithophragma_glabrum,-120.57042,46.92614
Lithophragma_glabrum,-120.570417,46.926139
Lithophragma_glabrum,-120.5538,43.9331
Lithophragma_glabrum,-120.54778,39.77610999907213
Lithophragma_glabrum,-120.5477778,39.77611111
Lithophragma_glabrum,-120.54667,46.851908
Lithophragma_glabrum,-120.54667,46.85191
Lithophragma_glabrum,-120.5422,45.8607
Lithophragma_glabrum,-120.5414,41.4872
Lithophragma_glabrum,-120.5411,39.3052
Lithophragma_glabrum,-120.5372,41.5792
Lithophragma_glabrum,-120.52173865140776,39.61968966668153
Lithophragma_glabrum,-120.52098,39.619873
Lithophragma_glabrum,-120.51294,46.48245
Lithophragma_glabrum,-120.50472,46.70356
Lithophragma_glabrum,-120.5,49.45
Lithophragma_glabrum,-120.4945,44.4185
Lithophragma_glabrum,-120.49028,39.974999999070974
Lithophragma_glabrum,-120.4902778,39.975
Lithophragma_glabrum,-120.48889,39.6175
Lithophragma_glabrum,-120.46861,47.5225
Lithophragma_glabrum,-120.4376,45.72757
Lithophragma_glabrum,-120.43417,41.58360999906328
Lithophragma_glabrum,-120.4341667,41.58361111
Lithophragma_glabrum,-120.42058711665837,41.761885960399894
Lithophragma_glabrum,-120.4198,41.7621
Lithophragma_glabrum,-120.41645870530874,39.805117188863115
Lithophragma_glabrum,-120.4157,39.8053
Lithophragma_glabrum,-120.3783333,39.81638889
Lithophragma_glabrum,-120.37833,39.81638999907189
Lithophragma_glabrum,-120.3722,45.6944
Lithophragma_glabrum,-120.3708,41.7333
Lithophragma_glabrum,-120.36393232021338,39.42890446144901
Lithophragma_glabrum,-120.36318,39.42908
Lithophragma_glabrum,-120.3595,41.4506
Lithophragma_glabrum,-120.3572,39.2511
Lithophragma_glabrum,-120.3566,41.6643
Lithophragma_glabrum,-120.337162,47.398826
Lithophragma_glabrum,-120.33716,47.39883
Lithophragma_glabrum,-120.33278,41.71194
Lithophragma_glabrum,-120.3327778,41.71194444
Lithophragma_glabrum,-120.28996441378159,40.429007486824744
Lithophragma_glabrum,-120.2892,40.4292
Lithophragma_glabrum,-120.27917,39.48805999907388
Lithophragma_glabrum,-120.2791667,39.48805556
Lithophragma_glabrum,-120.26667,41.65
Lithophragma_glabrum,-120.2434,41.4651
Lithophragma_glabrum,-120.24262,39.42874
Lithophragma_glabrum,-120.24226,39.42956
Lithophragma_glabrum,-120.2417,39.433
Lithophragma_glabrum,-120.2412,39.4321
Lithophragma_glabrum,-120.2155,39.1821
Lithophragma_glabrum,-120.20343,47.03673
Lithophragma_glabrum,-120.186551,38.883387
Lithophragma_glabrum,-120.18655,38.88339
Lithophragma_glabrum,-120.18222,39.32806
Lithophragma_glabrum,-120.1731,41.9858
Lithophragma_glabrum,-120.173,41.986
Lithophragma_glabrum,-120.1532,41.8607
Lithophragma_glabrum,-120.1395,41.2613
Lithophragma_glabrum,-120.10717921623093,38.90062658945738
Lithophragma_glabrum,-120.10644,38.900787
Lithophragma_glabrum,-120.09868908391964,38.905796556636844
Lithophragma_glabrum,-120.097946,38.90596
Lithophragma_glabrum,-120.09295962507633,38.957255601416385
Lithophragma_glabrum,-120.092224,38.95742
Lithophragma_glabrum,-120.09048,39.36429
Lithophragma_glabrum,-120.082482,39.408391
Lithophragma_glabrum,-120.08248,39.40839
Lithophragma_glabrum,-120.0819,41.9448
Lithophragma_glabrum,-120.0701375994523,38.84387799649455
Lithophragma_glabrum,-120.069405,38.844044
Lithophragma_glabrum,-120.0531,42.4401
Lithophragma_glabrum,-120.04925,47.07595
Lithophragma_glabrum,-120.04338648881152,38.807128932546114
Lithophragma_glabrum,-120.04265,38.807285
Lithophragma_glabrum,-120.0388,45.7868
Lithophragma_glabrum,-120.03284,38.87973
Lithophragma_glabrum,-120.02932623297379,38.81291893094808
Lithophragma_glabrum,-120.02859,38.81308
Lithophragma_glabrum,-120.02752,38.87192
Lithophragma_glabrum,-120.02687,38.87100999907794
Lithophragma_glabrum,-120.02687,38.87101
Lithophragma_glabrum,-120.026383,47.158667
Lithophragma_glabrum,-120.02638,47.15867
Lithophragma_glabrum,-120.02597999999999,38.86520999907798
Lithophragma_glabrum,-120.0138,47.14745
Lithophragma_glabrum,-120.008611,47.148333
Lithophragma_glabrum,-120.00861,47.14833
Lithophragma_glabrum,-120.00305,46.94945
Lithophragma_glabrum,-119.9989,38.4742
Lithophragma_glabrum,-119.99241,47.85646
Lithophragma_glabrum,-119.992407,47.85646
Lithophragma_glabrum,-119.98939,38.67824
Lithophragma_glabrum,-119.98937,38.68639
Lithophragma_glabrum,-119.98695,47.20124
Lithophragma_glabrum,-119.97027,38.65408
Lithophragma_glabrum,-119.8724,42.0592
Lithophragma_glabrum,-119.84722,38.27444
Lithophragma_glabrum,-119.7495,42.4157
Lithophragma_glabrum,-119.74853,46.206032
Lithophragma_glabrum,-119.72917,49.31667
Lithophragma_glabrum,-119.690894,45.892405
Lithophragma_glabrum,-119.69089,45.89241
Lithophragma_glabrum,-119.65028,38.65
Lithophragma_glabrum,-119.650276,38.65
Lithophragma_glabrum,-119.6443,38.3001
Lithophragma_glabrum,-119.6418,43.6082
Lithophragma_glabrum,-119.6286111,37.41888889
Lithophragma_glabrum,-119.62860999999998,37.4188899990892
Lithophragma_glabrum,-119.5874,43.4799
Lithophragma_glabrum,-119.5525,47.31778
Lithophragma_glabrum,-119.538,38.845
Lithophragma_glabrum,-119.49588,47.53092
Lithophragma_glabrum,-119.495879,47.530916
Lithophragma_glabrum,-119.36667,49.81667
Lithophragma_glabrum,-119.34774,38.06744
Lithophragma_glabrum,-119.3477361,38.06743844
Lithophragma_glabrum,-119.30596,46.23896
Lithophragma_glabrum,-119.2747470565124,37.9132732720859
Lithophragma_glabrum,-119.27404,37.913406
Lithophragma_glabrum,-119.25834,37.90944
Lithophragma_glabrum,-119.25386541233993,37.81938543720818
Lithophragma_glabrum,-119.25317,47.4528
Lithophragma_glabrum,-119.25316,37.81952
Lithophragma_glabrum,-119.2531,37.9247
Lithophragma_glabrum,-119.25,49.25
Lithophragma_glabrum,-119.22810580854613,37.90106389190116
Lithophragma_glabrum,-119.22798575791322,37.897173975593205
Lithophragma_glabrum,-119.2274,37.9012
Lithophragma_glabrum,-119.22728,37.89731
Lithophragma_glabrum,-119.1728,47.92553
Lithophragma_glabrum,-119.172798,47.92553
Lithophragma_glabrum,-119.169766,44.994891
Lithophragma_glabrum,-119.1626,37.7088
Lithophragma_glabrum,-119.1478,44.6194
Lithophragma_glabrum,-119.08689904149062,37.61845106110289
Lithophragma_glabrum,-119.0862,37.61858
Lithophragma_glabrum,-118.99694,37.62722
Lithophragma_glabrum,-118.95780103678095,37.202441262890346
Lithophragma_glabrum,-118.957115,37.202557
Lithophragma_glabrum,-118.94028000000003,37.0766699990922
Lithophragma_glabrum,-118.9402778,37.07666667
Lithophragma_glabrum,-118.9314,45.1342
Lithophragma_glabrum,-118.8695,37.529
Lithophragma_glabrum,-118.8664,42.8036
Lithophragma_glabrum,-118.8424,45.6674
Lithophragma_glabrum,-118.794,34.4153
Lithophragma_glabrum,-118.7933333,36.83861111
Lithophragma_glabrum,-118.793333,36.838611
Lithophragma_glabrum,-118.79333,36.83861
Lithophragma_glabrum,-118.7924,42.7368
Lithophragma_glabrum,-118.7712,42.7838
Lithophragma_glabrum,-118.7474,37.2973
Lithophragma_glabrum,-118.7234,47.866117
Lithophragma_glabrum,-118.7234,47.86612
Lithophragma_glabrum,-118.68828,47.92586
Lithophragma_glabrum,-118.5931,36.4508
Lithophragma_glabrum,-118.588333,42.675
Lithophragma_glabrum,-118.58833,42.675
Lithophragma_glabrum,-118.5729,42.6813
Lithophragma_glabrum,-118.56510145321856,37.17152491819187
Lithophragma_glabrum,-118.5644167,37.17163889
Lithophragma_glabrum,-118.48972,36.15139
Lithophragma_glabrum,-118.4878,37.07
Lithophragma_glabrum,-118.4016,36.8081
Lithophragma_glabrum,-118.3764,43.9522
Lithophragma_glabrum,-118.2724,45.3628
Lithophragma_glabrum,-118.1912,45.1817
Lithophragma_glabrum,-118.18028,36.49028
Lithophragma_glabrum,-118.1802778,36.49027778
Lithophragma_glabrum,-118.1111,45.3206
Lithophragma_glabrum,-118.05194,46.63139
Lithophragma_glabrum,-118.01333,47.035497
Lithophragma_glabrum,-118.01333,47.0355
Lithophragma_glabrum,-117.755,45.2967
Lithophragma_glabrum,-117.7153,43.0738
Lithophragma_glabrum,-117.715283,43.0738
Lithophragma_glabrum,-117.6837,39.2628
Lithophragma_glabrum,-117.614,43.8403
Lithophragma_glabrum,-117.613833,43.840333
Lithophragma_glabrum,-117.59306,46.28111
Lithophragma_glabrum,-117.593056,46.281111
Lithophragma_glabrum,-117.5731,45.8686
Lithophragma_glabrum,-117.571564,47.496386
Lithophragma_glabrum,-117.539806,47.507577
Lithophragma_glabrum,-117.537918,47.417867
Lithophragma_glabrum,-117.46833,46.70306
Lithophragma_glabrum,-117.4283,45.6559
Lithophragma_glabrum,-117.425,47.65889
Lithophragma_glabrum,-117.4081,45.2516
Lithophragma_glabrum,-117.35806,46.60444
Lithophragma_glabrum,-117.2972,45.1155
Lithophragma_glabrum,-117.2598,43.2387
Lithophragma_glabrum,-117.2581,43.2993
Lithophragma_glabrum,-117.2526,44.0331
Lithophragma_glabrum,-117.242,43.643
Lithophragma_glabrum,-117.24,43.31
Lithophragma_glabrum,-117.2208,45.335
Lithophragma_glabrum,-117.2171,46.4638
Lithophragma_glabrum,-117.198286,47.715104
Lithophragma_glabrum,-117.1631,42.545
Lithophragma_glabrum,-117.1572,46.8607
Lithophragma_glabrum,-117.154,46.4354
Lithophragma_glabrum,-117.13,43.48
Lithophragma_glabrum,-117.1149,46.7724
Lithophragma_glabrum,-117.0538,45.1853
Lithophragma_glabrum,-117.0334,45.1708
Lithophragma_glabrum,-116.9968,43.0754
Lithophragma_glabrum,-116.9829,42.5924
Lithophragma_glabrum,-116.96781,46.2047
Lithophragma_glabrum,-116.967807,46.2047
Lithophragma_glabrum,-116.9177,42.736983
Lithophragma_glabrum,-116.9177,42.737
Lithophragma_glabrum,-116.907683,44.416517
Lithophragma_glabrum,-116.86878,46.80338
Lithophragma_glabrum,-116.835,43.017
Lithophragma_glabrum,-116.8182,43.1772
Lithophragma_glabrum,-116.8155,42.6897
Lithophragma_glabrum,-116.7769,46.7223
Lithophragma_glabrum,-116.7352,46.6788
Lithophragma_glabrum,-116.72807,42.65384
Lithophragma_glabrum,-116.70756,43.03889
Lithophragma_glabrum,-116.70755,43.038883
Lithophragma_glabrum,-116.68,44.255
Lithophragma_glabrum,-116.66417,44.40422
Lithophragma_glabrum,-116.6572,42.5836
Lithophragma_glabrum,-116.645,44.1583
Lithophragma_glabrum,-116.58757,32.9575
Lithophragma_glabrum,-116.57253,32.76409
Lithophragma_glabrum,-116.57239,32.98467
Lithophragma_glabrum,-116.5476,46.6498
Lithophragma_glabrum,-116.51886,32.93237
Lithophragma_glabrum,-116.477778,39.363889
Lithophragma_glabrum,-116.4566,43.9783
Lithophragma_glabrum,-116.4512,44.5078
Lithophragma_glabrum,-116.4357,43.838
Lithophragma_glabrum,-116.42472,32.86528
Lithophragma_glabrum,-116.42167,32.86389
Lithophragma_glabrum,-116.1935,43.948444
Lithophragma_glabrum,-116.18695,43.685083
Lithophragma_glabrum,-116.1854,43.6398
Lithophragma_glabrum,-116.0667,44.5833
Lithophragma_glabrum,-116.06462,46.02176
Lithophragma_glabrum,-116.04166,44.51638
Lithophragma_glabrum,-115.9968,41.2296
Lithophragma_glabrum,-115.9807,40.4175
Lithophragma_glabrum,-115.9688,42.3818
Lithophragma_glabrum,-115.943,46.1566
Lithophragma_glabrum,-115.7161,41.7894
Lithophragma_glabrum,-115.67667,46.75417
Lithophragma_glabrum,-115.3527,41.8833
Lithophragma_glabrum,-115.0745,48.9412
Lithophragma_glabrum,-114.77,44.47
Lithophragma_glabrum,-114.526578,47.323454
Lithophragma_glabrum,-114.516667,45.816667
Lithophragma_glabrum,-114.49997,47.322989
Lithophragma_glabrum,-114.449561,46.77881
Lithophragma_glabrum,-114.443146,45.746029
Lithophragma_glabrum,-114.4174,42.9446
Lithophragma_glabrum,-114.40833,43.90222
Lithophragma_glabrum,-114.383081,43.771415
Lithophragma_glabrum,-114.38308,43.77142
Lithophragma_glabrum,-114.342589,45.846863
Lithophragma_glabrum,-114.314008,47.316596
Lithophragma_glabrum,-114.312908,48.195793
Lithophragma_glabrum,-114.285397,47.354653
Lithophragma_glabrum,-114.233423,46.063532
Lithophragma_glabrum,-114.225949,47.32493
Lithophragma_glabrum,-114.188113,48.370447
Lithophragma_glabrum,-114.18777,48.369763
Lithophragma_glabrum,-114.183333,46.233333
Lithophragma_glabrum,-114.181515,48.372464
Lithophragma_glabrum,-114.172868,46.117977
Lithophragma_glabrum,-114.168697,45.990754
Lithophragma_glabrum,-114.098994,46.566312
Lithophragma_glabrum,-114.091222,46.790757
Lithophragma_glabrum,-114.072608,46.675756
Lithophragma_glabrum,-113.993998,46.872146
Lithophragma_glabrum,-113.988,46.8551
Lithophragma_glabrum,-113.986498,46.872702
Lithophragma_glabrum,-113.984831,46.874924
Lithophragma_glabrum,-113.984553,46.875202
Lithophragma_glabrum,-113.98361,46.876688
Lithophragma_glabrum,-113.963441,46.852424
Lithophragma_glabrum,-113.934462,46.824669
Lithophragma_glabrum,-113.9311,46.6513
Lithophragma_glabrum,-113.921773,46.830758
Lithophragma_glabrum,-113.88111,42.211456
Lithophragma_glabrum,-113.88111,42.21146
Lithophragma_glabrum,-113.868709,47.328544
Lithophragma_glabrum,-113.86361,47.16286
Lithophragma_glabrum,-113.852777,40.008888
Lithophragma_glabrum,-113.800933,47.016595
Lithophragma_glabrum,-113.668318,42.084113
Lithophragma_glabrum,-113.621202,46.886874
