species,x,y
Darmera_peltata,-124.0719,43.0289
Darmera_peltata,-124.0678,42.5567
Darmera_peltata,-124.0592,42.6062
Darmera_peltata,-124.0022,40.3348
Darmera_peltata,-123.9879,40.8546
Darmera_peltata,-123.8697,40.7264
Darmera_peltata,-123.8318,44.3926
Darmera_peltata,-123.8137,40.9133
Darmera_peltata,-123.8114,42.2792
Darmera_peltata,-123.7679,42.381
Darmera_peltata,-123.7514,42.2981
Darmera_peltata,-123.74944,42.68861
Darmera_peltata,-123.73056,42.2975
Darmera_peltata,-123.7305556,42.2975
Darmera_peltata,-123.69,44.359
Darmera_peltata,-123.6897,42.2785
Darmera_peltata,-123.673,42.282
Darmera_peltata,-123.6719,42.2239
Darmera_peltata,-123.6508,42.1926
Darmera_peltata,-123.6469,42.0611
Darmera_peltata,-123.6411,42.2572
Darmera_peltata,-123.6183,42.0517
Darmera_peltata,-123.56771,44.40923
Darmera_peltata,-123.5654,41.2959
Darmera_peltata,-123.5228,40.8701
Darmera_peltata,-123.4658386967607,40.40378076617871
Darmera_peltata,-123.465,40.404
Darmera_peltata,-123.43753,40.79055
Darmera_peltata,-123.4272,44.5878
Darmera_peltata,-123.4252,44.5442
Darmera_peltata,-123.4221,44.5545
Darmera_peltata,-123.32814,40.3763
Darmera_peltata,-123.23777999999999,40.562499999067825
Darmera_peltata,-123.2377778,40.5625
Darmera_peltata,-123.1923,40.4655
Darmera_peltata,-123.12865282495898,41.81656149864946
Darmera_peltata,-123.1278,41.8168
Darmera_peltata,-123.02821268949475,40.67647001742748
Darmera_peltata,-123.02738,40.676693
Darmera_peltata,-123.0240563950808,41.56765606699999
Darmera_peltata,-123.02321,41.56789
Darmera_peltata,-122.95965260082616,41.42296880557788
Darmera_peltata,-122.95881,41.4232
Darmera_peltata,-122.94508,40.90755
Darmera_peltata,-122.942,40.731
Darmera_peltata,-122.92773350003688,40.8835675140212
Darmera_peltata,-122.9269,40.883793
Darmera_peltata,-122.91283,40.67722
Darmera_peltata,-122.7042,41.0649
Darmera_peltata,-122.6997,40.9832
Darmera_peltata,-122.6706,41.1515
Darmera_peltata,-122.37405,41.1824
Darmera_peltata,-122.33789,41.15322
Darmera_peltata,-122.31632308301886,41.140728801426256
Darmera_peltata,-122.3155,41.140945
Darmera_peltata,-122.30809,41.14997
Darmera_peltata,-122.27464351451103,41.233147737801616
Darmera_peltata,-122.27382,41.23337
Darmera_peltata,-122.27317322112917,41.21628800986641
Darmera_peltata,-122.27235,41.21651
Darmera_peltata,-122.27044303106427,41.208098159845676
Darmera_peltata,-122.26962,41.20832
Darmera_peltata,-122.23,40.46444
Darmera_peltata,-122.11292,41.11123
Darmera_peltata,-122.01666,41.21666
Darmera_peltata,-121.88806,40.22860999906957
Darmera_peltata,-121.8880556,40.22861111
Darmera_peltata,-121.8461111,39.73
Darmera_peltata,-121.84611000000002,39.729999999072405
Darmera_peltata,-121.7986111,39.75472222
Darmera_peltata,-121.79861,39.75472
Darmera_peltata,-121.7611111,39.84027778
Darmera_peltata,-121.76110999999999,39.84027999907175
Darmera_peltata,-121.75417,39.774999999072136
Darmera_peltata,-121.7541667,39.775
Darmera_peltata,-121.75000000000001,39.92416999907126
Darmera_peltata,-121.75,39.92416667
Darmera_peltata,-121.74999916916671,39.73777731506673
Darmera_peltata,-121.74921,39.737965
Darmera_peltata,-121.7483333,39.92805556
Darmera_peltata,-121.74833,39.928059999071245
Darmera_peltata,-121.72806,39.80306
Darmera_peltata,-121.7280556,39.80305556
Darmera_peltata,-121.72778000000001,39.80555999907195
Darmera_peltata,-121.7277778,39.80555556
Darmera_peltata,-121.72388,39.80915
Darmera_peltata,-121.723335,39.809723
Darmera_peltata,-121.7233333,39.80972222
Darmera_peltata,-121.72333,39.80972
Darmera_peltata,-121.68139,39.85582999907165
Darmera_peltata,-121.6813889,39.85583333
Darmera_peltata,-121.63250000000001,39.96193999907105
Darmera_peltata,-121.6325,39.96194444
Darmera_peltata,-121.6119444,39.87611111
Darmera_peltata,-121.61194,39.87610999907154
Darmera_peltata,-121.605,40.06638889
Darmera_peltata,-121.60499999999999,40.06638999907046
Darmera_peltata,-121.5136111,40.2025
Darmera_peltata,-121.51361,40.20249999906971
Darmera_peltata,-121.50389000000001,40.204719999069695
Darmera_peltata,-121.5038889,40.20472222
Darmera_peltata,-121.49433,40.21029
Darmera_peltata,-121.48483828269318,40.11270287985767
Darmera_peltata,-121.484055,40.112896
Darmera_peltata,-121.45,39.85
Darmera_peltata,-121.3961111,39.84333333
Darmera_peltata,-121.39610999999998,39.843329999071734
Darmera_peltata,-121.3495,38.7112
Darmera_peltata,-121.33806,39.51806
Darmera_peltata,-121.3380556,39.51805556
Darmera_peltata,-121.30028,39.554439999073466
Darmera_peltata,-121.3002778,39.55444444
Darmera_peltata,-121.2308,40.3064
Darmera_peltata,-121.19756,39.28992
Darmera_peltata,-121.19742,39.29017
Darmera_peltata,-121.1461111,39.61388889
Darmera_peltata,-121.14610999999998,39.6138899990731
Darmera_peltata,-121.1461,39.6139
Darmera_peltata,-121.1422222,39.61694444
Darmera_peltata,-121.14222,39.61693999907308
Darmera_peltata,-121.0861111,40.01444444
Darmera_peltata,-121.08611000000002,40.014439999070746
Darmera_peltata,-121.05231,39.52296
Darmera_peltata,-121.0175,39.32222222
Darmera_peltata,-121.01749999999998,39.32221999907493
Darmera_peltata,-120.96389,40.00291
Darmera_peltata,-120.94291,39.19098
Darmera_peltata,-120.9426,38.9351
Darmera_peltata,-120.92797,39.34637
Darmera_peltata,-120.9194444,39.37333333
Darmera_peltata,-120.91943999999998,39.37332999907461
Darmera_peltata,-120.75,39.78333
Darmera_peltata,-120.75,39.78333333
Darmera_peltata,-120.71,39.2572
Darmera_peltata,-120.7012,39.2705
Darmera_peltata,-120.67271,39.29684
Darmera_peltata,-120.67153,39.35421
Darmera_peltata,-120.66572,38.65589
Darmera_peltata,-120.66353,38.65733
Darmera_peltata,-120.65458,39.32071
Darmera_peltata,-120.62308930094869,38.74609548330144
Darmera_peltata,-120.622345,38.74626
Darmera_peltata,-120.60133,39.568
Darmera_peltata,-120.51901,38.989
Darmera_peltata,-120.5106,39.20323
Darmera_peltata,-120.35787,38.19254
Darmera_peltata,-120.35772,38.19255
Darmera_peltata,-120.3486111,38.18666667
Darmera_peltata,-120.34861000000001,38.18666999908296
Darmera_peltata,-120.29583,38.77472
Darmera_peltata,-120.29378821220264,38.486853340873566
Darmera_peltata,-120.29305,38.487007
Darmera_peltata,-120.27423,38.25892
Darmera_peltata,-120.27207,38.26758
Darmera_peltata,-120.27204,38.26716
Darmera_peltata,-120.27059,38.27052
Darmera_peltata,-120.26867,38.24661
Darmera_peltata,-120.26757473023025,38.263558136272536
Darmera_peltata,-120.26684,38.26371
Darmera_peltata,-120.25578,38.30262
Darmera_peltata,-120.17102295526497,38.30132812056349
Darmera_peltata,-120.17029,38.30148
Darmera_peltata,-120.06990762835845,38.06787379369485
Darmera_peltata,-120.06918,38.06802
Darmera_peltata,-119.8677191241847,37.76506184641839
Darmera_peltata,-119.867,37.7652
Darmera_peltata,-119.86659,37.99473
Darmera_peltata,-119.858,37.81175
Darmera_peltata,-119.84697960354286,37.84280033279701
Darmera_peltata,-119.84626,37.842937
Darmera_peltata,-119.7887,37.5398
Darmera_peltata,-119.7829,37.7201
Darmera_peltata,-119.66068,37.52273
Darmera_peltata,-119.65528,37.53694
Darmera_peltata,-119.6381,37.475
Darmera_peltata,-119.63107,37.48106
Darmera_peltata,-119.62678,37.478
Darmera_peltata,-119.6116,37.7264
Darmera_peltata,-119.60111,37.51
Darmera_peltata,-119.5999,37.5146
Darmera_peltata,-119.56667,37.33333
